case,constraint_row_local,classification,coefficient_count,support_node_count,side_a_node_count,side_b_node_count,coefficient_l1,coefficient_l2,coefficient_max_abs,support_x_span_m,support_y_span_m
historical,3385,unknown,17,17,0,0,2.025005394583996e-10,7.802402686765496e-11,5.099531426667977e-11,3.8886417764999996e-05,3.223104387800005e-05
historical,3386,unknown,20,20,0,0,1.8820812208362078e-10,7.014945772704201e-11,4.704591216381952e-11,3.593178029799999e-05,3.1455066367000006e-05
historical,3387,unknown,16,16,0,0,1.8145978807993508e-10,7.085431985387202e-11,4.53649470199837e-11,3.25056854957e-05,2.978696050800003e-05
historical,3388,unknown,17,17,0,0,1.5385590448114427e-10,5.930111697114979e-11,3.8463976120286e-11,3.7630134111300004e-05,2.862581254400008e-05
historical,3389,unknown,22,22,0,0,2.1674039878750583e-10,7.967176930925755e-11,5.418509969687645e-11,4.411754813599999e-05,3.2289488081e-05
historical,3390,unknown,20,20,0,0,2.0178371508441826e-10,7.449288157741294e-11,5.045258792494243e-11,2.9321698850999977e-05,3.394764766600003e-05
historical,3391,unknown,21,21,0,0,2.1738977150344075e-10,7.874213479657845e-11,5.434744287586008e-11,4.500452762100002e-05,3.512167997699999e-05
historical,3392,unknown,20,20,0,0,2.3129476394078847e-10,8.996511816416257e-11,6.117227016096754e-11,3.0799885931e-05,3.800215258699998e-05
historical,3393,unknown,14,14,0,0,1.4708844938127563e-10,5.953782428896246e-11,3.975682608865705e-11,2.8693913917000012e-05,2.814985509100006e-05
historical,3394,unknown,21,21,0,0,2.443875635807258e-10,8.583588660135308e-11,6.109691462437042e-11,3.8673413048000006e-05,3.137969067600001e-05
historical,3395,unknown,19,19,0,0,2.517420755954905e-10,9.178077655666567e-11,6.29355188988726e-11,3.1613734579e-05,3.800215258699998e-05
historical,3396,unknown,17,17,0,0,2.1151505652846201e-10,7.911527928289333e-11,5.2880565810823716e-11,2.9528523280999985e-05,3.0091628652999984e-05
historical,3397,unknown,16,16,0,0,1.9837055314858672e-10,7.432845195207499e-11,4.959263850056576e-11,2.91904915115e-05,2.6301299757000096e-05
historical,3398,unknown,25,25,0,0,2.9917451603021025e-10,1.0571862719950836e-10,7.479362900755257e-11,3.960624503099999e-05,3.644403931800009e-05
historical,3399,unknown,18,18,0,0,1.803498645981185e-10,6.730397770297279e-11,4.509781350486043e-11,3.2955189801700004e-05,3.2735416259999984e-05
historical,3400,unknown,17,17,0,0,1.7668631846686934e-10,6.948684173838778e-11,4.4171579616717335e-11,3.476327817581e-05,3.082662178900003e-05
historical,3401,unknown,17,17,0,0,1.7667419825202102e-10,6.985565434504408e-11,4.708953013642723e-11,3.440499803213e-05,3.173522914500003e-05
historical,3402,unknown,19,19,0,0,2.1655952909911496e-10,7.958943514665381e-11,5.413988227477871e-11,3.2501528920900004e-05,3.225458021900002e-05
historical,3403,unknown,18,18,0,0,1.871477554791623e-10,6.948534625428008e-11,4.6786221005152505e-11,3.255964088199999e-05,3.838147604499995e-05
historical,3404,unknown,18,18,0,0,2.0193073707045139e-10,7.725840560610095e-11,5.048876435153989e-11,2.783574589239e-05,3.8216089619999994e-05
historical,3405,unknown,17,17,0,0,2.0815401019458175e-10,7.634306266773546e-11,5.203850254864543e-11,2.9651131785799997e-05,3.2145564657e-05
historical,3406,unknown,13,13,0,0,1.1210732771242659e-10,4.590716000881124e-11,3.106581657546617e-11,1.8224140738999997e-05,3.800312445400005e-05
historical,3407,unknown,20,20,0,0,2.2407336755644928e-10,8.420077408791769e-11,5.601834188911225e-11,3.8969107497031004e-05,3.925906110399994e-05
historical,3408,unknown,20,20,0,0,2.843747746918973e-10,1.0516648232272566e-10,7.104964941995938e-11,3.2907048414e-05,3.378176247600007e-05
historical,3409,unknown,20,20,0,0,2.1376374972883774e-10,8.297055299052114e-11,5.4994761855706935e-11,3.7889391929e-05,3.9972772178999984e-05
historical,3410,unknown,18,18,0,0,2.0233417067487038e-10,7.564159256871627e-11,5.058354266871753e-11,3.398635168280001e-05,3.242183605099995e-05
historical,3411,unknown,23,23,0,0,2.9985366433342715e-10,1.0377752780903209e-10,7.496341608335667e-11,3.422475426869999e-05,4.164962672600003e-05
historical,3412,unknown,17,17,0,0,1.6681254670916487e-10,6.221288217718142e-11,4.163776105787405e-11,3.0196741503999986e-05,2.8597641210999984e-05
historical,3413,unknown,21,21,0,0,2.6300487141301314e-10,9.841012082573913e-11,6.571525973288283e-11,4.222246250599999e-05,3.7931979262999954e-05
historical,3414,unknown,17,17,0,0,1.816856548985035e-10,7.164879731356503e-11,4.7882477073399854e-11,3.0246582174000002e-05,3.3640106273999945e-05
historical,3415,unknown,19,19,0,0,2.0422547347310445e-10,7.697476400134382e-11,5.105738028918061e-11,3.3275562042999986e-05,3.695923941399995e-05
historical,3416,unknown,23,23,0,0,3.416566268721592e-10,1.2529196971708285e-10,8.541568342553228e-11,3.72050309725e-05,3.4145059768999936e-05
historical,3417,unknown,22,22,0,0,3.1377578051855683e-10,1.1419219639271661e-10,7.844394553933744e-11,3.7000798636100006e-05,3.5984573392000086e-05
historical,3418,unknown,20,20,0,0,2.756116724420795e-10,1.0192876332865493e-10,6.890291811051975e-11,4.1368419332e-05,3.42517957839999e-05
historical,3419,unknown,21,21,0,0,3.1477756277963794e-10,1.0833388259618776e-10,7.852391194715332e-11,3.621359496419999e-05,3.2073928179e-05
historical,3420,unknown,23,23,0,0,2.9699278537580043e-10,1.0428647933467053e-10,7.424819634395e-11,3.350187923790002e-05,4.102383061200003e-05
historical,3421,unknown,19,19,0,0,2.1912536483788204e-10,8.04421430856051e-11,5.478134120947046e-11,3.1494737639000005e-05,2.9979001988999967e-05
historical,3422,unknown,19,19,0,0,2.1152350316464885e-10,7.786248457975522e-11,5.288087579116209e-11,3.2292568224000006e-05,3.7941770235999975e-05
historical,3423,unknown,22,22,0,0,3.6309156091328045e-10,1.2659127595823584e-10,9.077289022832002e-11,3.4828062614e-05,4.031424859400005e-05
historical,3424,unknown,20,20,0,0,2.3634530023788217e-10,8.281508355714803e-11,5.908632505947057e-11,2.766952570700001e-05,3.5180680968000086e-05
historical,3425,unknown,19,19,0,0,2.4204762831487287e-10,8.771388317437948e-11,6.051190707871824e-11,3.07384217546e-05,3.44462049810001e-05
historical,3426,unknown,18,18,0,0,1.5930313314890094e-10,6.010602100588205e-11,3.979832047852505e-11,3.292578146800001e-05,3.192779758699998e-05
historical,3427,unknown,23,23,0,0,2.8673898842139e-10,1.0142182538893722e-10,7.168566778796412e-11,3.0576596487e-05,4.091561171899998e-05
historical,3428,unknown,22,22,0,0,2.72791007125892e-10,9.803351804384182e-11,6.81977519480302e-11,3.9834199990200004e-05,4.428556399100009e-05
historical,3429,unknown,15,15,0,0,1.2278795571404333e-10,4.733496583570344e-11,3.069698892851075e-11,2.2669072128000007e-05,3.7941770235999975e-05
historical,3430,unknown,17,17,0,0,1.4514380912706365e-10,5.593011499780667e-11,3.628595228176585e-11,2.963500790499999e-05,2.8751026710000026e-05
historical,3431,unknown,17,17,0,0,1.9450801475329778e-10,7.225187813722433e-11,4.862705723262776e-11,3.25056854957e-05,3.4080513498999966e-05
historical,3432,unknown,21,21,0,0,2.4477326780361944e-10,9.067026217217605e-11,6.119331695090482e-11,3.706804581199999e-05,3.83271232939999e-05
historical,3433,unknown,19,19,0,0,2.267856590222414e-10,8.443805814932604e-11,5.669641475556034e-11,3.19660993051e-05,3.072493409300009e-05
historical,3434,unknown,25,25,0,0,3.3962874476086264e-10,1.1767869166372755e-10,8.491034052489123e-11,3.1249543429e-05,4.8176930713999936e-05
historical,3435,unknown,17,17,0,0,2.1404137151317715e-10,7.988489696412183e-11,5.3510342878294314e-11,3.1394207314e-05,3.613847367399999e-05
historical,3436,unknown,18,18,0,0,1.548918334704838e-10,5.90986282812586e-11,3.872295836762093e-11,3.262827276999999e-05,3.213894338200004e-05
historical,3437,unknown,17,17,0,0,1.6452228746826084e-10,6.178524606114972e-11,4.113057186706521e-11,2.9321698850999977e-05,3.192779758699998e-05
historical,3438,unknown,21,21,0,0,2.355922472901409e-10,8.772933204710768e-11,5.88980618225352e-11,3.5612488629e-05,4.3428111639e-05
historical,3439,unknown,21,21,0,0,2.0209631033752157e-10,7.874645328906218e-11,5.256974920448239e-11,3.2391932005999987e-05,3.407135397899997e-05
historical,3440,unknown,17,17,0,0,1.478372622165024e-10,5.585284089659115e-11,3.695935144313589e-11,3.3204403597999994e-05,3.182059592300008e-05
historical,3441,unknown,17,17,0,0,1.9414843225995337e-10,7.327889826916226e-11,4.853710806498832e-11,3.440499803213e-05,3.446609888500005e-05
historical,3442,unknown,17,17,0,0,1.6700700575461797e-10,6.353753108385693e-11,4.175175143865453e-11,3.694046152699999e-05,3.2530635429999974e-05
historical,3443,unknown,17,17,0,0,1.7649568632674166e-10,6.789044467713705e-11,4.412448468645149e-11,3.1846896987999996e-05,3.797112483700004e-05
historical,3444,unknown,18,18,0,0,1.702548595267761e-10,6.309565062090691e-11,4.2563714881693946e-11,2.8257107438999995e-05,3.052635713400001e-05
historical,3445,unknown,19,19,0,0,2.1403647303182484e-10,7.79470297682144e-11,5.3513738452210675e-11,3.87454233707e-05,2.7398746238000088e-05
historical,3446,unknown,22,22,0,0,2.6135108791123384e-10,9.235486158192867e-11,6.533783762836759e-11,4.127324043700002e-05,3.651159975099998e-05
historical,3447,unknown,17,17,0,0,1.9300774498431394e-10,7.484659808499435e-11,4.825195225771968e-11,3.212491622589e-05,3.6856467804000006e-05
historical,3448,unknown,15,15,0,0,1.6695252354759392e-10,6.751255228648117e-11,4.5526147491004946e-11,2.7286812630999963e-05,2.8201679149e-05
historical,3449,unknown,18,18,0,0,2.2291560213276944e-10,8.415505473990397e-11,5.5728900533192386e-11,3.917115853271e-05,3.356599260300006e-05
historical,3450,unknown,20,20,0,0,2.431909198293183e-10,8.905180881211705e-11,6.07977299573295e-11,3.858854609299999e-05,3.600276220700003e-05
historical,3451,unknown,18,18,0,0,1.5485144662475632e-10,6.1311686989395e-11,3.8715941030681744e-11,3.085774218799999e-05,3.016354864099997e-05
historical,3452,unknown,15,15,0,0,1.0607746213827386e-10,4.22532753425958e-11,2.6519365534568403e-11,2.3941669084999977e-05,3.0503616671000047e-05
historical,3453,unknown,19,19,0,0,2.438246125316497e-10,9.050130399414277e-11,6.095615313291234e-11,3.1764355039100004e-05,2.9967477320000033e-05
historical,3454,unknown,20,20,0,0,2.5882878000321253e-10,9.544597000253953e-11,6.470937024490511e-11,3.403821762500001e-05,3.745943510299996e-05
historical,3455,unknown,18,18,0,0,2.1500971463755162e-10,8.124708935955096e-11,5.3752429084971607e-11,3.2480424783670004e-05,3.33076407e-05
historical,3456,unknown,20,20,0,0,2.2622471655139183e-10,8.22257656140095e-11,5.65561791378479e-11,2.8289493902099997e-05,3.476193144800002e-05
historical,3457,unknown,21,21,0,0,2.9079876207216904e-10,1.0550604969079489e-10,7.269969051804222e-11,3.50531712803e-05,3.410496687199997e-05
historical,3458,unknown,18,18,0,0,1.9724551418651966e-10,7.404066082238018e-11,4.931137854662985e-11,2.995704443699999e-05,3.648157983400003e-05
historical,3459,unknown,21,21,0,0,2.202920332550647e-10,7.913523934336854e-11,5.507300831376609e-11,3.6206780172e-05,3.361564144200007e-05
historical,3460,unknown,21,21,0,0,2.0386895643718652e-10,7.642539031844391e-11,5.096723910929653e-11,3.9405613764e-05,3.3270904441000024e-05
historical,3461,unknown,20,20,0,0,2.518083227201114e-10,8.913558763716547e-11,6.295208068002782e-11,3.12422580137e-05,4.2010216876e-05
historical,3462,unknown,24,24,0,0,2.847379102580535e-10,1.0155843700330148e-10,7.118447756451339e-11,3.663556832099999e-05,4.083316026199995e-05
historical,3463,unknown,13,13,0,0,1.3489963859089164e-10,5.187877512769896e-11,3.3724909647722885e-11,2.2313749719000004e-05,3.168510092000005e-05
historical,3464,unknown,19,19,0,0,2.1738977150344039e-10,7.941662202560708e-11,5.434744287585998e-11,3.8116017472000015e-05,3.812417460700003e-05
historical,3465,unknown,14,14,0,0,1.6942797775304785e-10,7.24779767439913e-11,5.425081399088559e-11,2.720346503173e-05,2.8400412005000035e-05
historical,3466,unknown,17,17,0,0,1.648167407339229e-10,6.23439191439544e-11,4.1204185183480695e-11,2.9918372768000014e-05,3.460222609500004e-05
historical,3467,unknown,21,21,0,0,2.659624778552386e-10,9.755965807010792e-11,6.64906194638096e-11,3.078910945480001e-05,3.9343661038999966e-05
historical,3468,unknown,21,21,0,0,2.6722578317241207e-10,9.876236377162228e-11,6.680762231630518e-11,3.6698469114999986e-05,4.1006333044000046e-05
historical,3469,unknown,24,24,0,0,2.839205294248213e-10,9.88704887397568e-11,7.098217387047418e-11,3.8157694349799995e-05,4.163662444899995e-05
historical,3470,unknown,17,17,0,0,2.1026692631438042e-10,7.838203716290037e-11,5.25645673146283e-11,3.9200116947300006e-05,3.1277710913999997e-05
historical,3471,unknown,22,22,0,0,3.149056753850918e-10,1.1360131325174354e-10,7.872641884627284e-11,4.242918942389e-05,3.7716811613999995e-05
historical,3472,unknown,22,22,0,0,3.1390037788483854e-10,1.1186712168121448e-10,7.84750944712095e-11,3.36830326114e-05,3.915112429200005e-05
historical,3473,unknown,23,23,0,0,2.8797635557497306e-10,1.0293812769575445e-10,7.199411060218668e-11,4.170816686200001e-05,3.4615689858999996e-05
historical,3474,unknown,22,22,0,0,3.1231837942502224e-10,1.1166479326337236e-10,7.807959485625544e-11,4.4980052756599985e-05,3.618673480300003e-05
historical,3475,unknown,25,25,0,0,3.244057174758811e-10,1.148138551171938e-10,8.110806542186875e-11,4.72916948514e-05,3.3612478840000016e-05
historical,3476,unknown,21,21,0,0,2.235786535426814e-10,8.158911309925664e-11,5.5894663385670276e-11,3.438637121799999e-05,4.1235493801999976e-05
historical,3477,unknown,19,19,0,0,1.985964674167192e-10,7.555321338141867e-11,4.964911685417972e-11,3.878430102400001e-05,3.844360168500009e-05
historical,3478,unknown,20,20,0,0,2.2800966963402286e-10,8.371882668302688e-11,5.7002417408505675e-11,2.8465809961499996e-05,4.3157807262999984e-05
historical,3479,unknown,19,19,0,0,2.1961899702651015e-10,7.97399921242311e-11,5.4904749256627486e-11,3.19660993051e-05,3.040814307499998e-05
historical,3480,unknown,24,24,0,0,3.3338696653465164e-10,1.1564545253214918e-10,8.334674163366268e-11,4.686766613519999e-05,3.4643027715e-05
historical,3481,unknown,23,23,0,0,2.8600098836754294e-10,1.0096318870537404e-10,7.151628690721285e-11,3.554437491599999e-05,3.568531740299997e-05
historical,3482,unknown,19,19,0,0,2.1657607547247213e-10,8.052822659655732e-11,5.414401886811808e-11,2.9520914000999996e-05,3.461716848100001e-05
historical,3483,unknown,20,20,0,0,2.222125464602257e-10,8.060169210878625e-11,5.5553136615056354e-11,3.7984486408e-05,3.3270904441000024e-05
historical,3484,unknown,16,16,0,0,1.2688622922240286e-10,5.211128718307179e-11,3.5200131200625837e-11,2.5835543684000014e-05,3.812417460700003e-05
historical,3485,unknown,20,20,0,0,2.462365818955671e-10,9.279742786739388e-11,6.148640273161407e-11,3.85986576097e-05,3.9796746214999985e-05
historical,3486,unknown,22,22,0,0,2.442245539983014e-10,8.94910804040086e-11,6.105613849957533e-11,3.665890557099998e-05,3.963547897199997e-05
historical,3487,unknown,26,26,0,0,3.3659913451152656e-10,1.1721567634594714e-10,8.414078023718175e-11,4.015483070500002e-05,3.975931566399993e-05
historical,3488,unknown,23,23,0,0,2.2268147316461901e-10,7.959885090903694e-11,5.567438126869092e-11,4.0367349571999983e-05,3.975931566399993e-05
historical,3489,unknown,21,21,0,0,2.7589555922972597e-10,9.90709147577341e-11,6.897389038625875e-11,3.639069148199999e-05,3.7077541918e-05
historical,3490,unknown,21,21,0,0,2.69598589892578e-10,9.64585102449324e-11,6.73996474731445e-11,3.3400679641800004e-05,3.7176849192999974e-05
historical,3491,unknown,24,24,0,0,3.4208810783023666e-10,1.1837885194538012e-10,8.552202695755909e-11,4.139526644400001e-05,3.801392195499991e-05
historical,3492,unknown,21,21,0,0,2.5053766356993333e-10,9.10072471575763e-11,6.263441589248335e-11,4.129145536899999e-05,3.865895365699995e-05
historical,3493,unknown,18,18,0,0,2.1612881218921174e-10,8.480929843258656e-11,5.710648141961968e-11,3.126087143434e-05,3.959698419000004e-05
historical,3494,unknown,16,16,0,0,1.542659642567263e-10,5.966154646699522e-11,3.8566491101720965e-11,2.11105339279e-05,3.2399274709999986e-05
historical,3495,unknown,25,25,0,0,3.4075953057987656e-10,1.1798956741436707e-10,8.518988264496913e-11,4.299620033199999e-05,4.156683088800005e-05
historical,3496,unknown,23,23,0,0,3.5279771799903515e-10,1.2775470016377656e-10,8.819944190401638e-11,4.626495580533e-05,4.151189569700001e-05
historical,3497,unknown,17,17,0,0,1.8361386342974123e-10,6.839064944739422e-11,4.590346585743526e-11,3.0973378582400004e-05,3.145092084099995e-05
historical,3498,unknown,21,21,0,0,2.1680728048464213e-10,7.904426719697244e-11,5.421063890715299e-11,3.766430448600002e-05,3.1222095475999957e-05
historical,3499,unknown,22,22,0,0,3.2134904825426167e-10,1.1583068786303526e-10,8.03372620635654e-11,3.4130510901e-05,3.822367864899994e-05
historical,3500,unknown,20,20,0,0,2.1202966399564968e-10,8.141400311732299e-11,5.3007415998912426e-11,3.8482586448999987e-05,3.797641222700004e-05
historical,3501,unknown,17,17,0,0,1.7874520810730192e-10,6.766319386846568e-11,4.468630202682538e-11,3.3140258602e-05,2.9879670028000005e-05
historical,3502,unknown,19,19,0,0,2.4499981638649454e-10,9.207361312584499e-11,6.12499540966235e-11,3.0876828229e-05,4.396841855399997e-05
historical,3503,unknown,21,21,0,0,2.344802828829991e-10,8.471812108280688e-11,5.862007072074983e-11,2.9772451771199998e-05,3.595354119999999e-05
historical,3504,unknown,15,15,0,0,1.5838067409446807e-10,6.23371310358101e-11,3.959518530586276e-11,3.57551473472e-05,2.591109596800003e-05
historical,3505,unknown,20,20,0,0,2.141521169746398e-10,7.964415617333667e-11,5.3538029243659946e-11,3.50531712803e-05,3.6391066608999984e-05
historical,3506,unknown,15,15,0,0,1.3330899845847474e-10,5.231313270169444e-11,3.332724961461869e-11,2.687287801799999e-05,3.454277013600004e-05
historical,3507,unknown,14,14,0,0,1.5295244442289654e-10,6.20513298076664e-11,4.268326277771041e-11,2.68130727865e-05,2.482155416599994e-05
historical,3508,unknown,20,20,0,0,2.4644857355594425e-10,9.382347654231978e-11,6.161214338898598e-11,3.316561079230001e-05,4.1381130223999934e-05
historical,3509,unknown,20,20,0,0,2.3064011331075012e-10,8.654728646216486e-11,5.7660028327687536e-11,3.8907695703999996e-05,3.792712690000005e-05
historical,3510,unknown,19,19,0,0,1.968845899097402e-10,7.45576677127502e-11,4.922114747743501e-11,3.157940205399999e-05,3.844360168500009e-05
historical,3511,unknown,16,16,0,0,1.159174719453857e-10,4.528476020235693e-11,2.8989556737527185e-11,2.808914938000001e-05,3.065246717400005e-05
historical,3512,unknown,21,21,0,0,2.546153083619449e-10,9.436130644436792e-11,6.365382709048614e-11,3.8116017472000015e-05,3.698847734499996e-05
historical,3513,unknown,20,20,0,0,2.1196624140674287e-10,8.017237801673126e-11,5.299648644667448e-11,2.8863657163999997e-05,3.812404810199998e-05
historical,3514,unknown,15,15,0,0,1.4964700564306437e-10,5.847172215058778e-11,3.7411751410766065e-11,2.5521409337000007e-05,3.219343931599994e-05
