time_ms,COMSOL_L_A,COMSOL_R_A,Elmer_L_A,Elmer_R_A
25.43600100000168,9.943037801083653e-09,3.9476898061366826e-08,-4.424197947696317e-07,-4.4121697562751966e-07
25.441001000001684,9.93502746981181e-09,3.946888828640561e-08,-4.424068533827915e-07,-4.4120794585587896e-07
25.446001000001687,9.927017138539967e-09,3.946087851144439e-08,-4.4238966448979593e-07,-4.412026695889881e-07
25.451001000001686,9.919006807268128e-09,3.945286873648318e-08,-4.423606979609947e-07,-4.4119622080198134e-07
25.456001000001688,9.910996475996285e-09,3.9444858961521965e-08,-4.423288460716232e-07,-4.411927846595246e-07
25.46100100000169,9.902986144724441e-09,3.9436849186560746e-08,-4.422959723236286e-07,-4.4118131889260364e-07
25.466001000001693,9.8949758134526e-09,3.942883941159953e-08,-4.4226614172076986e-07,-4.4117390648763105e-07
25.471001000001692,9.886965482180761e-09,3.9420829636638316e-08,-4.4223280646653513e-07,-4.4117350591471854e-07
25.476001000001695,9.878955150908918e-09,3.9412819861677103e-08,-4.4220183865694676e-07,-4.411668226360322e-07
25.481001000001697,9.870944819637074e-09,3.9404810086715885e-08,-4.421771333763737e-07,-4.411554625377047e-07
25.486001000001696,9.862934488365237e-09,3.939680031175467e-08,-4.4214940462836507e-07,-4.411246691859495e-07
25.4910010000017,9.854924157093394e-09,3.9388790536793454e-08,-4.4212386344087327e-07,-4.411019794636425e-07
25.4960010000017,9.84691382582155e-09,3.9380780761832235e-08,-4.4209948138715133e-07,-4.4107313679729587e-07
25.501001000001704,9.838903494549707e-09,3.9372770986871023e-08,-4.4208093022760075e-07,-4.4104343867657e-07
25.506001000001703,9.830893163277869e-09,3.936476121190981e-08,-4.4205850837435406e-07,-4.410256877364208e-07
25.511001000001706,9.822882832006027e-09,3.935675143694859e-08,-4.4204590368866693e-07,-4.4100541378281656e-07
25.516001000001708,9.814872500734184e-09,3.9348741661987374e-08,-4.4201888230651905e-07,-4.409938406834855e-07
25.521001000001707,9.806862169462345e-09,3.934073188702616e-08,-4.4198903161136115e-07,-4.4097549704798277e-07
25.52600100000171,9.798851838190502e-09,3.933272211206495e-08,-4.4195832288990676e-07,-4.4095248479615644e-07
25.531001000001712,9.790841506918658e-09,3.932471233710373e-08,-4.419290596978582e-07,-4.4092213269273034e-07
25.536001000001715,9.782831175646815e-09,3.931670256214251e-08,-4.4190843168163594e-07,-4.4090309178019334e-07
25.541001000001714,9.774820844374978e-09,3.93086927871813e-08,-4.418867090890527e-07,-4.40892930886718e-07
25.546001000001716,9.766810513103135e-09,3.930068301222009e-08,-4.4185753089192215e-07,-4.4088971596056284e-07
25.55100100000172,9.758800181831291e-09,3.929267323725887e-08,-4.418224102883939e-07,-4.408757217793963e-07
25.556001000001718,9.750789850559454e-09,3.928466346229766e-08,-4.4179787060821016e-07,-4.408545402686951e-07
25.56100100000172,9.742779519287611e-09,3.927665368733644e-08,-4.4178241286022706e-07,-4.408381841477019e-07
25.566001000001723,9.734769188015768e-09,3.926864391237522e-08,-4.417695950164084e-07,-4.408239255815859e-07
25.571001000001722,9.726758856743929e-09,3.9260634137414015e-08,-4.4175845056898294e-07,-4.4080242745642e-07
25.576001000001725,9.718748525472086e-09,3.9252624362452797e-08,-4.417405093343847e-07,-4.407879097409126e-07
25.581001000001727,9.710738194200242e-09,3.924461458749158e-08,-4.4171367587095495e-07,-4.4076251618684536e-07
25.58600100000173,9.702727862928399e-09,3.923660481253036e-08,-4.4168792124793846e-07,-4.4072744946331327e-07
25.59100100000173,9.694717531656562e-09,3.9228595037569154e-08,-4.4167416521565515e-07,-4.4070891138916135e-07
25.59600100000173,9.686707200384719e-09,3.9220585262607935e-08,-4.416499919151682e-07,-4.407078025431277e-07
25.601001000001734,9.678696869112875e-09,3.9212575487646716e-08,-4.4162894255418347e-07,-4.4070001372739274e-07
25.606001000001733,9.670686537841038e-09,3.9204565712685504e-08,-4.41606101744238e-07,-4.406911343268142e-07
25.611001000001735,9.662676206569195e-09,3.9196555937724286e-08,-4.4158732121307134e-07,-4.4067080540985187e-07
25.616001000001738,9.654665875297352e-09,3.9188546162763074e-08,-4.415682375574087e-07,-4.406560491344402e-07
25.62100100000174,9.646655544025508e-09,3.9180536387801855e-08,-4.415467535815419e-07,-4.4066111500851136e-07
25.62600100000174,9.63864521275367e-09,3.917252661284064e-08,-4.415237640920794e-07,-4.4064777615928047e-07
25.631001000001742,9.630634881481826e-09,3.9164516837879424e-08,-4.414991105332355e-07,-4.406319893294564e-07
25.636001000001745,9.622624550209983e-09,3.915650706291821e-08,-4.4148776143069666e-07,-4.4061443045154787e-07
25.641001000001744,9.614614218938146e-09,3.9148497287957e-08,-4.4147406752392967e-07,-4.405989559832699e-07
25.646001000001746,9.606603887666303e-09,3.914048751299578e-08,-4.4147200975360726e-07,-4.405923502175037e-07
25.65100100000175,9.59859355639446e-09,3.913247773803456e-08,-4.4146497771510866e-07,-4.4058315699192297e-07
25.65600100000175,9.590583225122616e-09,3.912446796307335e-08,-4.4145003848410406e-07,-4.405648006908789e-07
25.66100100000175,9.582572893850779e-09,3.911645818811214e-08,-4.414331598821537e-07,-4.405535529043226e-07
25.666001000001753,9.574562562578936e-09,3.910844841315092e-08,-4.4141789104176245e-07,-4.4053054778814575e-07
25.671001000001755,9.566552231307092e-09,3.91004386381897e-08,-4.4140361683299434e-07,-4.405175538295077e-07
25.676001000001754,9.558541900035254e-09,3.909242886322849e-08,-4.413859727177944e-07,-4.4050289165159604e-07
25.681001000001757,9.55053156876341e-09,3.908441908826728e-08,-4.413665059036203e-07,-4.4048548879851166e-07
25.68600100000176,9.542521237491569e-09,3.907640931330606e-08,-4.4134877661620824e-07,-4.4047380336811057e-07
25.691001000001762,9.534510906219725e-09,3.906839953834484e-08,-4.413242887981578e-07,-4.404665927408601e-07
25.69600100000176,9.526500574947887e-09,3.906038976338363e-08,-4.412987543201698e-07,-4.404666624635166e-07
25.701001000001764,9.518490243676043e-09,3.905237998842241e-08,-4.4127795179583454e-07,-4.404745340328797e-07
25.706001000001766,9.5104799124042e-09,3.90443702134612e-08,-4.412631449020321e-07,-4.404727912865245e-07
25.711001000001765,9.502469581132363e-09,3.9036360438499985e-08,-4.4124525761833687e-07,-4.4047392097284837e-07
25.716001000001768,9.49445924986052e-09,3.902835066353877e-08,-4.4122721353569714e-07,-4.404715261760309e-07
25.72100100000177,9.486448918588676e-09,3.902034088857755e-08,-4.4120916435486774e-07,-4.4046354787845646e-07
25.726001000001773,9.478438587316833e-09,3.9012331113616336e-08,-4.411989447757785e-07,-4.4045287498169954e-07
25.731001000001772,9.470428256044996e-09,3.9004321338655124e-08,-4.411778720509417e-07,-4.4043808102036904e-07
25.736001000001774,9.462417924773153e-09,3.8996311563693905e-08,-4.411566506642604e-07,-4.4042044575979405e-07
25.741001000001777,9.454407593501309e-09,3.898830178873269e-08,-4.411403506506754e-07,-4.40388615817629e-07
25.746001000001776,9.44639726222947e-09,3.8980292013771475e-08,-4.4111898038419776e-07,-4.4036603202537083e-07
25.75100100000178,9.438386930957627e-09,3.897228223881026e-08,-4.410890812828823e-07,-4.403522063308211e-07
25.75600100000178,9.430376599685784e-09,3.8964272463849044e-08,-4.4106035901041066e-07,-4.4034060378244483e-07
25.761001000001784,9.42236626841394e-09,3.8956262688887825e-08,-4.410220266851681e-07,-4.4032363702781055e-07
25.766001000001783,9.414355937142104e-09,3.894825291392661e-08,-4.410059999428162e-07,-4.403057488162551e-07
25.771001000001785,9.40634560587026e-09,3.89402431389654e-08,-4.4098447834123094e-07,-4.40285955410029e-07
25.776001000001788,9.398335274598417e-09,3.893223336400418e-08,-4.409601400084224e-07,-4.4027919635607335e-07
25.781001000001787,9.39032494332658e-09,3.892422358904297e-08,-4.409296384670527e-07,-4.4026136785323914e-07
25.78600100000179,9.382314612054737e-09,3.891621381408175e-08,-4.409106941115283e-07,-4.402437836394774e-07
25.791001000001792,9.374304280782893e-09,3.890820403912053e-08,-4.4088508789329206e-07,-4.4022564677236075e-07
25.79600100000179,9.366293949511055e-09,3.890019426415933e-08,-4.408518554183604e-07,-4.4020252319568534e-07
25.801001000001794,9.358283618239211e-09,3.889218448919811e-08,-4.4081789506196923e-07,-4.401797542927385e-07
25.806001000001796,9.350273286967368e-09,3.888417471423689e-08,-4.407969199724925e-07,-4.401610199236206e-07
25.8110010000018,9.342262955695524e-09,3.887616493927567e-08,-4.4077160521802236e-07,-4.401430689993449e-07
25.816001000001798,9.334252624423688e-09,3.886815516431446e-08,-4.407413276395094e-07,-4.401244185604856e-07
25.8210010000018,9.326242293151844e-09,3.886014538935325e-08,-4.4071438951050874e-07,-4.4011188103735546e-07
25.826001000001803,9.31823196188e-09,3.885213561439203e-08,-4.4068270160677004e-07,-4.401007947810393e-07
25.8310010000018,9.310221630608164e-09,3.884412583943082e-08,-4.406496770910308e-07,-4.400813290661649e-07
25.836001000001804,9.30221129933632e-09,3.88361160644696e-08,-4.406162788664423e-07,-4.4005163875955513e-07
25.841001000001807,9.294200968064477e-09,3.8828106289508386e-08,-4.4059359619004e-07,-4.40037140502712e-07
25.84600100000181,9.286190636792634e-09,3.882009651454717e-08,-4.4056874307101977e-07,-4.400160269796727e-07
25.85100100000181,9.278180305520795e-09,3.8812086739585956e-08,-4.4054523608291567e-07,-4.400138344387377e-07
25.85600100000181,9.270169974248952e-09,3.880407696462474e-08,-4.4051552617067804e-07,-4.4000082301953866e-07
25.861001000001814,9.26215964297711e-09,3.879606718966352e-08,-4.4051228221834364e-07,-4.3997717222044605e-07
25.866001000001813,9.254149311705272e-09,3.878805741470231e-08,-4.4051114314429263e-07,-4.399628740501865e-07
25.871001000001815,9.246138980433428e-09,3.8780047639741094e-08,-4.4050191454577574e-07,-4.3995033363966336e-07
25.876001000001818,9.238128649161585e-09,3.8772037864779876e-08,-4.4049720843261815e-07,-4.399345096700873e-07
25.88100100000182,9.230118317889741e-09,3.876402808981866e-08,-4.4048331761175155e-07,-4.399251731214903e-07
25.88600100000182,9.222107986617905e-09,3.875601831485745e-08,-4.4045784604952775e-07,-4.399018628423548e-07
25.891001000001822,9.214097655346061e-09,3.874800853989623e-08,-4.404288193092065e-07,-4.3989016796090914e-07
25.896001000001824,9.206087324074218e-09,3.8739998764935014e-08,-4.4039563368213574e-07,-4.398780945738599e-07
25.901001000001823,9.19807699280238e-09,3.87319889899738e-08,-4.4037963794018686e-07,-4.3986590940955114e-07
25.906001000001826,9.190066661530538e-09,3.8723979215012584e-08,-4.4035565834862683e-07,-4.3984887716325095e-07
25.91100100000183,9.182056330258694e-09,3.871596944005137e-08,-4.403261820477237e-07,-4.39821936329979e-07
25.91600100000183,9.17404599898685e-09,3.870795966509015e-08,-4.4029759265938e-07,-4.3980876339018925e-07
25.92100100000183,9.166035667715012e-09,3.869994989012894e-08,-4.4026472431301614e-07,-4.398092587355447e-07
25.926001000001833,9.158025336443169e-09,3.869194011516772e-08,-4.402363468291139e-07,-4.397911904352979e-07
25.931001000001835,9.150015005171325e-09,3.868393034020651e-08,-4.4021015706120314e-07,-4.397735989031173e-07
25.936001000001834,9.142004673899489e-09,3.86759205652453e-08,-4.401824948125179e-07,-4.397614684555377e-07
25.941001000001837,9.133994342627645e-09,3.866791079028408e-08,-4.4016878979319363e-07,-4.39739220961001e-07
25.94600100000184,9.125984011355802e-09,3.865990101532286e-08,-4.4015272712187256e-07,-4.397068089981033e-07
25.951001000001842,9.117973680083958e-09,3.865189124036165e-08,-4.4012551652606257e-07,-4.3968824904681153e-07
25.95600100000184,9.109963348812122e-09,3.8643881465400437e-08,-4.400957533163977e-07,-4.39660275972732e-07
25.961001000001843,9.101953017540278e-09,3.863587169043922e-08,-4.400721745599916e-07,-4.396427259976141e-07
25.966001000001846,9.093942686268435e-09,3.8627861915478e-08,-4.4005746350182784e-07,-4.396412690526165e-07
25.971001000001845,9.085932354996596e-09,3.861985214051679e-08,-4.4004009685711157e-07,-4.396275846127776e-07
25.976001000001848,9.077922023724753e-09,3.8611842365555575e-08,-4.400162671179314e-07,-4.3960737826056117e-07
25.98100100000185,9.069911692452911e-09,3.8603832590594357e-08,-4.400037730919353e-07,-4.3957789148894844e-07
25.98600100000185,9.061901361181073e-09,3.8595822815633145e-08,-4.399747696373223e-07,-4.3956580794406327e-07
25.99100100000185,9.05389102990923e-09,3.8587813040671926e-08,-4.3994639132007517e-07,-4.39552437506575e-07
25.996001000001854,9.045880698637386e-09,3.857980326571071e-08,-4.399246380956364e-07,-4.395355761280977e-07
26.001001000001857,9.037870367365542e-09,3.8571793490749495e-08,-4.399101069411178e-07,-4.3951573421800033e-07
26.006001000001856,9.029860036093706e-09,3.856378371578828e-08,-4.398781435336924e-07,-4.3949286555701526e-07
26.01100100000186,9.021849704821862e-09,3.8555773940827064e-08,-4.3985368162129763e-07,-4.394858573954132e-07
26.01600100000186,9.013839373550019e-09,3.8547764165865846e-08,-4.3983173360259134e-07,-4.394813662793025e-07
26.02100100000186,9.00582904227818e-09,3.8539754390904634e-08,-4.3980732555108366e-07,-4.3948202009679743e-07
26.026001000001862,8.997818711006339e-09,3.853174461594342e-08,-4.397955723206147e-07,-4.3947742446039887e-07
26.031001000001865,8.989808379734493e-09,3.85237348409822e-08,-4.3977484006556353e-07,-4.3946824784335883e-07
26.036001000001868,8.981798048462652e-09,3.8515725066020984e-08,-4.397549173389278e-07,-4.3944756948784656e-07
26.041001000001867,8.973787717190813e-09,3.850771529105977e-08,-4.397427799840859e-07,-4.3942045734304195e-07
26.04600100000187,8.96577738591897e-09,3.849970551609856e-08,-4.3971194115799135e-07,-4.3941547546986516e-07
26.05100100000187,8.957767054647126e-09,3.849169574113734e-08,-4.3969507637780267e-07,-4.394053309312272e-07
26.05600100000187,8.94975672337529e-09,3.848368596617613e-08,-4.3967411064523465e-07,-4.393946593511254e-07
26.061001000001873,8.941746392103446e-09,3.847567619121491e-08,-4.3964855256934244e-07,-4.3939147976220904e-07
26.066001000001876,8.933736060831603e-09,3.84676664162537e-08,-4.3962886638182074e-07,-4.393839672842375e-07
26.07100100000188,8.92572572955976e-09,3.845965664129248e-08,-4.396088648221674e-07,-4.3938512443562503e-07
26.076001000001877,8.917715398287921e-09,3.845164686633127e-08,-4.395962272447679e-07,-4.3938108636732407e-07
26.08100100000188,8.909705067016079e-09,3.844363709137005e-08,-4.3957425404321645e-07,-4.3937034080671414e-07
26.086001000001882,8.901694735744236e-09,3.843562731640883e-08,-4.3955293704424207e-07,-4.3936655153543566e-07
26.09100100000188,8.893684404472397e-09,3.8427617541447626e-08,-4.395426827780559e-07,-4.393554941025258e-07
26.096001000001884,8.885674073200554e-09,3.841960776648641e-08,-4.395252121405975e-07,-4.393497506477418e-07
26.101001000001887,8.87766374192871e-09,3.841159799152519e-08,-4.3950646794830976e-07,-4.3934186895171353e-07
26.10600100000189,8.869653410656867e-09,3.840358821656397e-08,-4.3947780228959584e-07,-4.393331419949749e-07
26.111001000001888,8.86164307938503e-09,3.839557844160276e-08,-4.394467882248257e-07,-4.3932298670023824e-07
26.11600100000189,8.853632748113187e-09,3.8387568666641545e-08,-4.394173917273553e-07,-4.393036199929715e-07
26.121001000001893,8.845622416841343e-09,3.837955889168033e-08,-4.3939255290982907e-07,-4.392824782590188e-07
26.126001000001892,8.837612085569507e-09,3.8371549116719115e-08,-4.3937126791821044e-07,-4.39259366261731e-07
26.131001000001895,8.829601754297663e-09,3.8363539341757896e-08,-4.3933442267179274e-07,-4.392391805770643e-07
26.136001000001897,8.82159142302582e-09,3.8355529566796684e-08,-4.3931541348810705e-07,-4.3920346559615125e-07
26.1410010000019,8.813581091753976e-09,3.8347519791835465e-08,-4.392958155467817e-07,-4.3917991853533855e-07
26.1460010000019,8.805570760482138e-09,3.8339510016874253e-08,-4.3927513501015284e-07,-4.391604934592618e-07
26.1510010000019,8.797560429210294e-09,3.8331500241913035e-08,-4.39245468241762e-07,-4.3914987957023523e-07
26.156001000001904,8.789550097938453e-09,3.8323490466951816e-08,-4.392248888868372e-07,-4.3912364640805407e-07
26.161001000001903,8.781539766666614e-09,3.831548069199061e-08,-4.3920603821109676e-07,-4.390857396869435e-07
26.166001000001906,8.77352943539477e-09,3.830747091702939e-08,-4.391871542340053e-07,-4.390605478417516e-07
26.171001000001908,8.765519104122927e-09,3.8299461142068173e-08,-4.391608734531226e-07,-4.390389182557983e-07
26.17600100000191,8.757508772851084e-09,3.8291451367106955e-08,-4.3913889423874853e-07,-4.390225585790015e-07
26.18100100000191,8.749498441579247e-09,3.828344159214575e-08,-4.391296826646723e-07,-4.38995885441968e-07
26.186001000001912,8.741488110307404e-09,3.827543181718453e-08,-4.391200906232371e-07,-4.389708115959466e-07
26.191001000001915,8.73347777903556e-09,3.826742204222331e-08,-4.390996323862717e-07,-4.389621170031849e-07
26.196001000001914,8.725467447763722e-09,3.82594122672621e-08,-4.390672741808011e-07,-4.389355957817409e-07
26.201001000001916,8.71745711649188e-09,3.825140249230088e-08,-4.390402400762726e-07,-4.389092452789336e-07
26.20600100000192,8.709446785220035e-09,3.824339271733967e-08,-4.390163565969583e-07,-4.388978032700806e-07
26.211001000001918,8.701436453948198e-09,3.823538294237846e-08,-4.3899535803865164e-07,-4.388830641912267e-07
26.21600100000192,8.693426122676355e-09,3.822737316741724e-08,-4.389787383630181e-07,-4.38870370298984e-07
26.221001000001923,8.685415791404511e-09,3.821936339245602e-08,-4.389518082253193e-07,-4.3885808120706655e-07
26.226001000001926,8.677405460132668e-09,3.821135361749481e-08,-4.38922361882684e-07,-4.388485453135616e-07
26.231001000001925,8.669395128860831e-09,3.8203343842533596e-08,-4.3889652206400946e-07,-4.388244205442136e-07
26.236001000001927,8.661384797588988e-09,3.819533406757238e-08,-4.3888218103369306e-07,-4.3880804138034636e-07
26.24100100000193,8.653374466317144e-09,3.818732429261116e-08,-4.3885851639538314e-07,-4.3879560092919775e-07
26.24600100000193,8.645364135045308e-09,3.8179314517649946e-08,-4.388476095272282e-07,-4.387698687024642e-07
26.25100100000193,8.637353803773462e-09,3.8171304742688734e-08,-4.388239545467473e-07,-4.38750116783424e-07
26.256001000001934,8.62934347250162e-09,3.8163294967727516e-08,-4.3879320312727003e-07,-4.387098765808151e-07
26.261001000001936,8.621333141229777e-09,3.81552851927663e-08,-4.387756342975782e-07,-4.386976516975458e-07
26.266001000001935,8.613322809957939e-09,3.8147275417805085e-08,-4.3875172198450346e-07,-4.3869401953101103e-07
26.271001000001938,8.605312478686095e-09,3.813926564284387e-08,-4.387403992279419e-07,-4.3868085351233426e-07
26.27600100000194,8.597302147414252e-09,3.8131255867882654e-08,-4.387133749574523e-07,-4.3866600624715263e-07
26.28100100000194,8.589291816142415e-09,3.812324609292144e-08,-4.3870722882155175e-07,-4.3865372944653703e-07
26.286001000001942,8.581281484870572e-09,3.8115236317960224e-08,-4.3869533800655895e-07,-4.3864007012430145e-07
26.291001000001945,8.573271153598728e-09,3.8107226542999005e-08,-4.38681828195044e-07,-4.386229784347198e-07
26.296001000001947,8.565260822326885e-09,3.809921676803779e-08,-4.3866836304222315e-07,-4.38603600079327e-07
26.301001000001946,8.557250491055048e-09,3.809120699307658e-08,-4.386459416333638e-07,-4.3859209396257537e-07
26.30600100000195,8.549240159783205e-09,3.808319721811536e-08,-4.3862086992170284e-07,-4.38563115653782e-07
26.31100100000195,8.541229828511361e-09,3.8075187443154144e-08,-4.3860170004467267e-07,-4.385470139655755e-07
26.31600100000195,8.533219497239523e-09,3.806717766819293e-08,-4.385810825257501e-07,-4.3852298326936003e-07
26.321001000001953,8.52520916596768e-09,3.805916789323172e-08,-4.3856950553231716e-07,-4.385101969254634e-07
26.326001000001956,8.517198834695836e-09,3.80511581182705e-08,-4.385595877926191e-07,-4.3848828843863854e-07
26.331001000001958,8.509188503423994e-09,3.804314834330928e-08,-4.385394777058462e-07,-4.3847074549104807e-07
26.336001000001957,8.501178172152156e-09,3.803513856834807e-08,-4.385152320820812e-07,-4.384455978224868e-07
26.34100100000196,8.493167840880312e-09,3.802712879338686e-08,-4.3849772517234094e-07,-4.3842075428941296e-07
26.346001000001962,8.485157509608469e-09,3.801911901842564e-08,-4.384777631893195e-07,-4.383991402629806e-07
26.35100100000196,8.477147178336632e-09,3.801110924346443e-08,-4.3846459147546426e-07,-4.383940542021763e-07
26.356001000001964,8.469136847064789e-09,3.800309946850321e-08,-4.384491524885969e-07,-4.3838514388337734e-07
26.361001000001966,8.461126515792945e-09,3.7995089693542e-08,-4.3842911282129717e-07,-4.383747583396611e-07
26.36600100000197,8.453116184521102e-09,3.798707991858078e-08,-4.3840757392042597e-07,-4.383483853117405e-07
26.371001000001968,8.445105853249263e-09,3.7979070143619566e-08,-4.383893219239135e-07,-4.3833084269144355e-07
26.37600100000197,8.437095521977422e-09,3.797106036865835e-08,-4.383701258851662e-07,-4.3830586165857625e-07
26.381001000001973,8.429085190705577e-09,3.796305059369713e-08,-4.383507182756678e-07,-4.382802169411069e-07
26.386001000001972,8.42107485943374e-09,3.795504081873592e-08,-4.383327761971808e-07,-4.3826482585851987e-07
26.391001000001975,8.413064528161896e-09,3.7947031043774705e-08,-4.3830948184765857e-07,-4.382483012006029e-07
26.396001000001977,8.405054196890053e-09,3.7939021268813486e-08,-4.3829112037678617e-07,-4.382238216060091e-07
26.401001000001976,8.397043865618216e-09,3.7931011493852274e-08,-4.3828345387718955e-07,-4.3821631637774514e-07
26.40600100000198,8.389033534346373e-09,3.7923001718891055e-08,-4.3826172037026833e-07,-4.3820768199316954e-07
26.41100100000198,8.38102320307453e-09,3.791499194392984e-08,-4.382344208575474e-07,-4.381915662366267e-07
26.416001000001984,8.373012871802686e-09,3.7906982168968625e-08,-4.382156288007424e-07,-4.381758310205452e-07
26.421001000001983,8.365002540530849e-09,3.789897239400741e-08,-4.38188813288177e-07,-4.38167033444542e-07
26.426001000001985,8.356992209259004e-09,3.7890962619046194e-08,-4.381646041075099e-07,-4.381508832620594e-07
26.431001000001988,8.348981877987162e-09,3.788295284408498e-08,-4.381411052799245e-07,-4.381259460401214e-07
26.436001000001987,8.340971546715324e-09,3.787494306912377e-08,-4.38123062029681e-07,-4.3811174607095863e-07
26.44100100000199,8.33296121544348e-09,3.786693329416255e-08,-4.381083880932986e-07,-4.381002126299541e-07
26.446001000001992,8.324950884171637e-09,3.785892351920133e-08,-4.380858924502549e-07,-4.3808333112456454e-07
26.451001000001995,8.316940552899794e-09,3.7850913744240114e-08,-4.3806311573045434e-07,-4.3808070849141547e-07
26.456001000001994,8.308930221627957e-09,3.784290396927891e-08,-4.3803431012598686e-07,-4.3806494636549026e-07
26.461001000001996,8.300919890356113e-09,3.783489419431769e-08,-4.380057210520076e-07,-4.3804747148945187e-07
26.466001000002,8.29290955908427e-09,3.782688441935647e-08,-4.3798744490250647e-07,-4.3802346417638727e-07
26.471001000001998,8.284899227812431e-09,3.781887464439526e-08,-4.379604244069649e-07,-4.38006353369394e-07
26.476001000002,8.27688889654059e-09,3.781086486943405e-08,-4.379362086583366e-07,-4.3799421454768076e-07
26.481001000002003,8.268878565268746e-09,3.780285509447283e-08,-4.37916245045678e-07,-4.379683320370549e-07
26.486001000002005,8.260868233996903e-09,3.779484531951161e-08,-4.3788811850115463e-07,-4.3794724943470266e-07
26.491001000002004,8.252857902725064e-09,3.77868355445504e-08,-4.3787257335053866e-07,-4.379367906024703e-07
26.496001000002007,8.244847571453221e-09,3.777882576958918e-08,-4.3785634248679904e-07,-4.3792865336196867e-07
26.50100100000201,8.236837240181378e-09,3.777081599462797e-08,-4.378355506832446e-07,-4.379193597208895e-07
26.50600100000201,8.22882690890954e-09,3.7762806219666755e-08,-4.37813111927286e-07,-4.3790911779818245e-07
26.51100100000201,8.220816577637697e-09,3.7754796444705536e-08,-4.3778460499099966e-07,-4.37889364335157e-07
26.516001000002014,8.212806246365854e-09,3.774678666974432e-08,-4.3777498696974935e-07,-4.3788784344331896e-07
26.521001000002016,8.20479591509401e-09,3.7738776894783106e-08,-4.3776562242244443e-07,-4.378726537684701e-07
26.526001000002015,8.196785583822174e-09,3.7730767119821894e-08,-4.3774497352020575e-07,-4.3785332790716495e-07
26.531001000002018,8.18877525255033e-09,3.7722757344860675e-08,-4.377264414500944e-07,-4.378377808282683e-07
26.53600100000202,8.180764921278487e-09,3.7714747569899456e-08,-4.3771396517278604e-07,-4.378267230339939e-07
26.54100100000202,8.172754590006648e-09,3.7706737794938244e-08,-4.376971455317014e-07,-4.378030358513261e-07
26.546001000002022,8.164744258734805e-09,3.769872801997703e-08,-4.376850323894793e-07,-4.3777451195012177e-07
