case,side,parent_element,element_type,face_area_m2,edge_min_m,edge_max_m,element_depth_m,element_volume_m3,element_aspect_ratio,face_node_count,K_ff_trace_W_K,K_fi_fro_W_K,K_ii_trace_W_K,K_condensed_trace_W_K,K_condensed_fro_W_K,condensation
historical,substrate_side,279895,504,5.91134092267958e-11,1.0273756131749613e-05,1.2734518845947909e-05,1.7823251824999908e-06,1.4047909051779514e-16,2.1782570331003863,3,2.3606079028959524e-11,9.508339262405655e-12,7.437411860763466e-12,1.1450168179654446e-11,8.352567279927242e-12,solve
historical,substrate_side,250535,504,6.50609408359201e-11,1.138636974976992e-05,1.3429438969734351e-05,4.570667451499986e-06,3.964958995236089e-16,1.8090923866727073,3,3.030402379290951e-11,2.0812999829362814e-12,3.1920044134829534e-12,2.8946942455342086e-11,2.0845272119295557e-11,solve
historical,substrate_side,69839,504,5.3812430352948086e-11,1.0457939349571172e-05,1.284262528191871e-05,4.445798606749987e-06,3.189856371852913e-16,2.2312150583504566,3,3.4132311215631897e-11,3.8234627637365295e-12,2.7142858936919576e-12,2.874641301689968e-11,2.1087829128766662e-11,solve
historical,substrate_side,311247,504,5.412139590155907e-11,1.0074821677579608e-05,1.1913667488855508e-05,1.782325182500018e-06,1.2861590243653467e-16,1.9231119369601257,3,1.7241887312422173e-11,6.351360227215096e-12,6.8093367827086434e-12,1.1317701444822407e-11,8.170030282531211e-12,solve
historical,substrate_side,312728,504,4.477107866434506e-11,9.094176376138922e-06,1.1913667488855508e-05,1.7823251824999908e-06,1.0639549460153387e-16,1.9231119369601257,3,1.795080440852045e-11,5.940108703152121e-12,5.632917401191498e-12,1.1686751717493958e-11,8.674052947134389e-12,solve
historical,substrate_side,104628,504,5.14701399060677e-11,9.90645757864301e-06,1.1746986977363569e-05,4.445798606750014e-06,3.051011683781658e-16,2.111902906526773,3,3.0328364323919604e-11,2.3617982208448465e-12,2.5961413334630693e-12,2.817975601662645e-11,2.03085923978614e-11,solve
historical,substrate_side,122392,504,5.37288678542956e-11,1.1003625001836816e-05,1.1282343724131358e-05,1.7823251824999908e-06,1.276830856052342e-16,1.3317609009831792,3,1.3838295113813235e-11,4.31745460532788e-12,6.7599504794555275e-12,1.1080817181731062e-11,7.838592873614959e-12,solve
historical,substrate_side,366090,504,4.227692588555532e-11,9.191969119927292e-06,1.2864479383724918e-05,4.445798606750014e-06,2.5060626426623415e-16,2.4483961756478485,3,3.6881526055063076e-11,3.3669812737180443e-12,2.132437855104921e-12,3.156528067401763e-11,2.4793289819130043e-11,solve
historical,substrate_side,190309,504,4.9883787850163013e-11,1.0480118904319963e-05,1.1282720240973429e-05,1.7823251824999908e-06,1.1854550837844421e-16,1.344354510351473,3,1.3767663371755905e-11,4.06757585599847e-12,6.276177947937321e-12,1.1131477227649e-11,7.910045138493821e-12,solve
historical,substrate_side,349660,504,4.7274273668184194e-11,9.503790792247691e-06,1.1990110098004736e-05,1.7823251824999908e-06,1.1234417125760223e-16,1.8964194290633052,3,2.28027334367027e-11,8.18813008655782e-12,5.947859348456489e-12,1.1530531054884085e-11,8.462397723517044e-12,solve
historical,substrate_side,347508,504,3.6017421472051696e-11,8.13577343944093e-06,1.0015878419455035e-05,1.7823251824999908e-06,8.559300973113862e-17,1.5644293297234355,3,1.4317049436210844e-11,3.6357820472219358e-12,4.531567391462954e-12,1.139997683130939e-11,8.283628466905701e-12,solve
historical,substrate_side,236714,504,4.48980411132491e-11,9.268682991681752e-06,1.2297286002701867e-05,1.7823251824999908e-06,1.066972124280852e-16,1.767439980245548,3,2.0849761069782787e-11,7.11502604313409e-12,5.648891306870431e-12,1.1888074104252807e-11,8.943452058995393e-12,solve
historical,substrate_side,273211,504,4.307408969639252e-11,8.944526820587018e-06,1.0653148196454289e-05,1.7823251824999908e-06,1.02362713038859e-16,1.8323587449298688,3,1.6349878026348295e-11,5.210371775150045e-12,5.419409061156313e-12,1.1340480557191797e-11,8.201556443223877e-12,solve
historical,substrate_side,269933,504,4.7959134544795814e-11,9.617142687684559e-06,1.3904729027406996e-05,1.7823251824999908e-06,1.1397169764012726e-16,1.8123984122879966,3,1.9637572791438187e-11,6.402425771911891e-12,6.034025794839934e-12,1.2844254837793454e-11,1.0180074221808077e-11,solve
historical,substrate_side,187980,504,5.172481727099938e-11,1.041304728829836e-05,1.1780498584140824e-05,1.7823251824999908e-06,1.2292059250975064e-16,1.8401032602370493,3,1.642501835679625e-11,5.8277209425358124e-12,6.507808879559088e-12,1.1206313872289092e-11,8.015017119607498e-12,solve
historical,substrate_side,185154,504,5.335208053769802e-11,1.0670509395195156e-05,1.1780498584140824e-05,2.536662202250016e-06,1.8044827481516853e-16,1.2924461685251287,3,1.8073769441274145e-11,3.2158796143348037e-12,4.716409338840681e-12,1.5881024717289637e-11,1.131173429426829e-11,solve
historical,substrate_side,73967,504,5.6475149467428345e-11,1.1003656240350512e-05,1.1980435738180058e-05,1.7823251824999908e-06,1.342094414416647e-16,1.688061034354427,3,1.6659872718664062e-11,6.2668498127776645e-12,7.105476608123639e-12,1.1132670429234182e-11,7.911724193201328e-12,solve
historical,substrate_side,310851,504,5.206053604801912e-11,1.0426152140762e-05,1.1891577432534625e-05,4.445798606749986e-06,3.086008781719227e-16,2.2368091845858133,3,3.25687046481515e-11,3.461688231082495e-12,2.625920771211524e-12,2.8005244264810874e-11,2.006574151028577e-11,solve
historical,substrate_side,314850,504,4.9254920458484346e-11,9.887975214024954e-06,1.1891577432534625e-05,1.7823251824999908e-06,1.170510467935881e-16,1.888873485022448,3,2.7723785840556746e-11,1.0070419063080112e-11,6.1970563770636676e-12,1.135902587461632e-11,8.227180418803529e-12,solve
historical,substrate_side,97437,504,4.882176448752522e-11,1.03502595084427e-05,1.0803997479253883e-05,1.7823251824999906e-06,1.1602168040026746e-16,1.7133395557479985,3,1.5998236583085138e-11,5.4901439083727594e-12,6.142558431536468e-12,1.1091212828961399e-11,7.85328153326102e-12,solve
historical,substrate_side,245062,504,4.7223348618585863e-11,9.584148157049151e-06,1.144194126856303e-05,1.7823251824999906e-06,1.122231512598427e-16,1.6002869585151243,3,1.789132871907877e-11,6.2529542818657844e-12,5.941452163135107e-12,1.1310540693265198e-11,8.160107817752765e-12,solve
historical,substrate_side,283270,504,5.6977400785189647e-11,1.0359390189053031e-05,1.2307066770836042e-05,4.445798606749987e-06,3.3774673203604385e-16,1.9618562109645423,3,2.968220466259068e-11,2.049640577261278e-12,2.873926232213006e-12,2.822043210598576e-11,2.0364996053876987e-11,solve
historical,substrate_side,120274,504,4.7577280817745324e-11,9.813539215910787e-06,1.2332234117721633e-05,1.7823251824999908e-06,1.1306424762178918e-16,1.5795260727529168,3,1.5491401210739384e-11,4.784424891250004e-12,5.9859824917080735e-12,1.166734700214098e-11,8.647890777045527e-12,solve
historical,substrate_side,159421,504,5.45523008184407e-11,1.1107188556017133e-05,1.1305794798993812e-05,1.7823251824999908e-06,1.2963991934936275e-16,1.6431751486395385,3,1.631336540774874e-11,5.994010041012668e-12,6.863551509647848e-12,1.10787348638885e-11,7.835648984460709e-12,solve
historical,substrate_side,160403,504,4.913248265173385e-11,1.0000735652566256e-05,1.1305794798993812e-05,1.7823251824999908e-06,1.1676008147857253e-16,1.4135017914677077,3,1.3935138026498772e-11,4.121424215695092e-12,6.181651743698043e-12,1.1187306496999456e-11,7.988420086672245e-12,solve
historical,substrate_side,119251,504,5.0830607462807354e-11,1.004997903421845e-05,1.2984241957900655e-05,1.7823251825000179e-06,1.2079556229697846e-16,2.126200279351548,3,1.8098311766126517e-11,6.340508623970252e-12,6.395302990955328e-12,1.1812128036051865e-11,8.842250706885864e-12,solve
historical,substrate_side,402655,504,1.2866760712964945e-10,1.573952341638131e-05,2.099402398077319e-05,5.77753531874999e-06,9.91175526094131e-16,2.044992289613898,3,5.026439029393067e-11,7.579007276104953e-12,4.994009723687982e-12,3.8762339943729815e-11,2.929097187526122e-11,solve
historical,substrate_side,188545,504,5.385763526259763e-11,1.0437721395611398e-05,1.1627352576537392e-05,1.7823251824999908e-06,1.279890927979037e-16,1.5930228611753958,3,1.5592581547878605e-11,5.471425731242084e-12,6.7761514778806504e-12,1.1174660899230251e-11,7.970701037934312e-12,solve
historical,substrate_side,264795,504,5.2340847227846126e-11,1.0653545230023017e-05,1.1487753899179457e-05,1.7823251824999908e-06,1.2438454678343399e-16,1.7812428016756423,3,2.0971012004984657e-11,8.05350304204264e-12,6.58531529591312e-12,1.1121990609085534e-11,7.896689428610476e-12,solve
historical,substrate_side,369404,504,5.464797591692964e-11,1.0716076777386368e-05,1.1609852937888689e-05,1.7823251824999908e-06,1.2986728486586298e-16,1.8123515804356716,3,1.6895399979035167e-11,6.2973460769381324e-12,6.875588966488681e-12,1.1127666072018263e-11,7.904680957109453e-12,solve
historical,substrate_side,371940,504,5.601731051990954e-11,1.0721071827410615e-05,1.1885593352861985e-05,1.7823251825000179e-06,1.3312141759407575e-16,1.9202150319960813,3,1.7618135695136055e-11,6.747139158635012e-12,7.0478731495660365e-12,1.1158898154972744e-11,7.948587098119802e-12,solve
historical,substrate_side,54032,504,5.600042883952697e-11,1.1106404324429467e-05,1.173093919842668e-05,4.445798606750014e-06,3.319555046828948e-16,1.8179624651127777,3,2.9425160327514796e-11,2.215941265322753e-12,2.8246480049846002e-12,2.76867505565646e-11,1.961877754620083e-11,solve
historical,substrate_side,94463,504,4.171738796247526e-11,9.133584138465312e-06,1.144624488759077e-05,4.445798606749987e-06,2.4728947370776253e-16,2.2681049646016924,3,3.169959628547349e-11,2.4039231511180363e-12,2.1042148984080885e-12,2.8953276733771253e-11,2.1368961361007218e-11,solve
historical,substrate_side,83007,504,4.252438929208396e-11,8.710518905075409e-06,1.3146228266997842e-05,5.77753531874999e-06,3.2758154805771993e-16,2.987532971679386,3,4.378575459925948e-11,1.751484970442429e-12,1.6505103215650333e-12,4.192711756948503e-11,3.3366528485437226e-11,solve
historical,substrate_side,149129,504,8.503870878520119e-11,1.1855210661104011e-05,1.6436721808678352e-05,4.445798606749987e-06,5.040866307160893e-16,2.082942702667822,3,3.7133816482221945e-11,5.6845129943347645e-12,4.289331780028111e-12,2.960031484608854e-11,2.2237781252036967e-11,solve
historical,substrate_side,161966,504,5.674370348614892e-11,1.1005222103995691e-05,1.1949921547067513e-05,1.7823251824999908e-06,1.3484764222890146e-16,1.9518689020913846,3,2.1563313754610795e-11,8.631880479958776e-12,7.139264996751782e-12,1.1126754717483925e-11,7.903397963306163e-12,solve
historical,substrate_side,112858,504,4.076699967703912e-11,9.002438812011375e-06,1.0915701285771502e-05,5.777535318750016e-06,3.14043707298084e-16,3.050446857738782,3,4.046101617305115e-11,2.3561733634887575e-12,1.5823002955792409e-12,3.695248309982585e-11,2.6850103216319163e-11,solve
historical,substrate_side,191611,504,5.424238975314371e-11,1.0653518496158863e-05,1.2640166841653502e-05,1.7823251824999908e-06,1.2890343628801023e-16,1.7566432897726683,3,1.7979275636758337e-11,6.69791158608901e-12,6.824559743431504e-12,1.1405661909038518e-11,8.291450561067937e-12,solve
historical,substrate_side,174533,504,5.6728695465800044e-11,1.1048137115239325e-05,1.212686936808564e-05,1.7823251824999908e-06,1.348119766654253e-16,1.3253195831291193,3,1.3989147773637222e-11,4.499796139091374e-12,7.13737674787545e-12,1.1152227990832033e-11,7.93922023770839e-12,solve
historical,substrate_side,41637,504,5.182489186236899e-11,9.432557110133659e-06,1.4203165658069037e-05,3.853914098000017e-06,2.6630490850094445e-16,2.3684757303177277,3,3.817339286829208e-11,5.684497460701759e-12,3.015498680084201e-12,2.7457582712532877e-11,2.1612906852939628e-11,solve
historical,substrate_side,124090,504,5.175320170515772e-11,1.0859590604937048e-05,1.0974995096561123e-05,1.7823251824999908e-06,1.229880462321393e-16,1.522085819495369,3,1.6218368458052855e-11,5.785861000936235e-12,6.511380095126451e-12,1.1077186860128533e-11,7.833460126760459e-12,solve
historical,substrate_side,380264,504,5.357349702960076e-11,1.0714927982910017e-05,1.1992530055832686e-05,1.7823251824999908e-06,1.2731385716059517e-16,1.816020214190135,3,1.6638278195261232e-11,6.053153124089815e-12,6.740402345969131e-12,1.1202302586833348e-11,8.009407722816657e-12,solve
historical,substrate_side,36500,504,6.990355388348359e-11,1.1027793742377919e-05,1.7374367467235216e-05,4.445798606749987e-06,4.1436949661608624e-16,1.923208467658618,3,3.521701479118028e-11,2.5528739666615425e-12,3.525918249378595e-12,3.336865500836149e-11,2.7051939174353686e-11,solve
historical,substrate_side,122097,504,4.2355703982557034e-11,9.06563785406833e-06,1.1129636446640757e-05,1.7823251825000179e-06,1.006555171075026e-16,1.4584642109412345,3,1.520582761483118e-11,4.4932079362297725e-12,5.329024654325968e-12,1.141734494346479e-11,8.307514332301984e-12,solve
historical,substrate_side,320825,504,4.862597460728689e-11,9.871233829387323e-06,1.29024551806722e-05,1.7823251824999908e-06,1.1555639875489738e-16,1.5178910470859484,3,1.4455440901346942e-11,3.918173308916004e-12,6.1179249347283806e-12,1.1946079926426224e-11,9.020413207381526e-12,solve
historical,substrate_side,159835,504,5.0389159759626626e-11,1.0322791182315854e-05,1.1044228639784407e-05,1.7823251824999908e-06,1.1974649115279724e-16,1.3806599846995902,3,1.4438716902880514e-11,4.5875063613646025e-12,6.339761812963934e-12,1.1119157708633479e-11,7.892698966310868e-12,solve
historical,substrate_side,369302,504,5.502099137368305e-11,1.013218642057524e-05,1.2040852954808753e-05,1.7823251824999908e-06,1.3075373132190704e-16,1.4684489793667348,3,1.4392976157744883e-11,4.604681044426777e-12,6.922520273929643e-12,1.1330061687020321e-11,8.187143986459912e-12,solve
historical,substrate_side,144183,504,5.593443789083109e-11,1.0686636632869054e-05,1.3191653942804527e-05,1.7823251825000179e-06,1.3292447629574699e-16,1.5903519123150396,3,2.0064162617298533e-11,7.730600141139604e-12,7.0374464480358266e-12,1.1572136570142254e-11,8.519000740777392e-12,solve
historical,substrate_side,152105,504,4.4912635792265144e-11,9.60459525087124e-06,1.1269159150667718e-05,1.7823251825000179e-06,1.0673189571334001e-16,1.5312732560323261,3,1.5214206844896617e-11,4.697378135885594e-12,5.650727550799517e-12,1.1309335984794009e-11,8.158437916678574e-12,solve
historical,substrate_side,259788,504,5.0044659065090827e-11,9.761204185638768e-06,1.1916057210227428e-05,1.7823251824999908e-06,1.189278081351176e-16,1.4808523972272374,3,1.6764447070658844e-11,5.825983081843345e-12,6.296418118443629e-12,1.1373750609364309e-11,8.247498514541035e-12,solve
historical,substrate_side,257199,504,4.185568645841471e-11,9.080991201658174e-06,1.0929139574034815e-05,1.7823251824999908e-06,9.946725867420883e-17,1.9125376634865305,3,2.023993798865427e-11,6.8416179930104306e-12,5.266114456567275e-12,1.1351461076818257e-11,8.216732769286087e-12,solve
historical,substrate_side,181804,504,5.7187043977346164e-11,1.0740853997885604e-05,1.2397710962809502e-05,1.7823251824999908e-06,1.3590121145807824e-16,1.428999365917063,3,1.4114075926289781e-11,4.554426312012213e-12,7.195044317733484e-12,1.1231147327723016e-11,8.04970180319502e-12,solve
historical,substrate_side,258830,504,5.2606862248583676e-11,9.515408348043535e-06,1.239664093598306e-05,4.433973231250015e-06,3.1100989198703577e-16,2.094797616752576,3,3.007567770238985e-11,1.796346778239746e-12,2.6605541372670808e-12,2.886282444656137e-11,2.1293909069693653e-11,solve
historical,substrate_side,118010,504,5.730823975489227e-11,1.1103824750420289e-05,1.18189121728434e-05,1.7823251824999908e-06,1.361892251731888e-16,1.6956729534227213,3,1.8360785898665987e-11,7.232336417322013e-12,7.21029268397027e-12,1.1106338354586531e-11,7.874628909980523e-12,solve
historical,substrate_side,91918,504,5.7288105381801524e-11,1.1174170758082443e-05,1.1738789531570439e-05,1.7823251824999908e-06,1.3614137717293125e-16,1.4729848757013384,3,1.4877776836637862e-11,5.221171171485348e-12,7.2077594579697835e-12,1.1095654450213469e-11,7.859553199888886e-12,solve
historical,substrate_side,244472,504,4.8526149513339544e-11,1.0187999477887366e-05,1.1050172542758583e-05,1.7823251825000179e-06,1.1531917104984685e-16,1.8348886478704833,3,2.3083039417883124e-11,8.544261004089288e-12,6.105365342117558e-12,1.1125622946442222e-11,7.901804526166315e-12,solve
historical,substrate_side,243674,504,4.743484893380317e-11,1.0187999477887366e-05,1.1006783609173683e-05,1.7823251824999908e-06,1.127257677104003e-16,1.934059562606458,3,2.6770337006533188e-11,9.660553791665566e-12,5.968062283808685e-12,1.1132715426266241e-11,7.911787508873626e-12,solve
historical,substrate_side,73884,504,3.908973135418852e-11,8.142438331016036e-06,1.1041274265520813e-05,1.7823251825000179e-06,9.289415009297322e-17,1.9152935678554037,3,1.954533425132051e-11,6.186261674846421e-12,4.918113088221472e-12,1.1763928492000509e-11,8.777758391995247e-12,solve
historical,substrate_side,125690,504,4.71048329979094e-11,1.0245747664340547e-05,1.0531916679585566e-05,1.7823251824999906e-06,1.119415067595082e-16,1.7889292469727116,3,1.655806765947534e-11,5.696211826810864e-12,5.92654100347722e-12,1.1083233492823537e-11,7.842008255529043e-12,solve
historical,substrate_side,158334,504,4.935947557915316e-11,8.780920927398014e-06,1.3455592037558556e-05,4.445798606749987e-06,2.925897170129469e-16,2.39084877012403,3,3.445226604674586e-11,2.8351668869243527e-12,2.4896799383674018e-12,3.122366981120591e-11,2.4356884704433958e-11,solve
historical,substrate_side,125328,504,5.5857870204637943e-11,1.0569891806596391e-05,1.1887648600632826e-05,1.7823251825000179e-06,1.3274251827539032e-16,1.5024146966012089,3,1.4726969684434118e-11,4.984095090898482e-12,7.027813009110691e-12,1.1192270647491219e-11,7.995370602419526e-12,solve
historical,substrate_side,336384,504,5.346400793270371e-11,1.0627047942671505e-05,1.1732693840130663e-05,4.445798606749987e-06,3.1692028263797925e-16,2.0118644360425786,3,3.0560595289423876e-11,2.720677123691495e-12,2.696711551590822e-12,2.7815739612511876e-11,1.9800395102546286e-11,solve
historical,substrate_side,333036,504,5.11894169977929e-11,1.0064615250964178e-05,1.234157044996588e-05,4.445798606749987e-06,3.0343711835884527e-16,1.9664372103561576,3,2.9937647643238154e-11,1.8895496950959705e-12,2.5819817382734713e-12,2.8554834590259422e-11,2.082591785499379e-11,solve
historical,substrate_side,209418,504,4.835941974744968e-11,9.226734150181978e-06,1.1814421076769453e-05,4.445798606750014e-06,2.8666165458193306e-16,2.205411381730233,3,3.053379979950721e-11,2.0755839495521344e-12,2.4392373655437247e-12,2.8767654039158812e-11,2.1116775202256113e-11,solve
historical,substrate_side,212702,504,5.562041807775988e-11,1.0068006321389041e-05,1.2518265721911484e-05,1.7823251825000179e-06,1.321782290682264e-16,2.160435479260827,3,2.213604850063511e-11,8.65572680484393e-12,6.997937735667557e-12,1.1429807697972882e-11,8.324634096221986e-12,solve
historical,substrate_side,227866,504,4.1614420694495644e-11,8.84469722610857e-06,1.1107078402906687e-05,4.445798606749987e-06,2.46679111392397e-16,2.270441180092805,3,3.040420248029507e-11,1.927473898450618e-12,2.0990212544645668e-12,2.863425583430167e-11,2.0934681349619547e-11,solve
historical,substrate_side,264704,504,4.607721014598421e-11,9.387182231481563e-06,1.1255512112837025e-05,1.7823251824999908e-06,1.0949942931004272e-16,1.8165252999789052,3,2.2810372234242707e-11,8.16180908069183e-12,5.797249621246517e-12,1.131955644712811e-11,8.172599768926769e-12,solve
historical,substrate_side,243186,504,4.889427180024781e-11,8.697363072982223e-06,1.214328710029538e-05,1.7823251824999906e-06,1.1619398921277506e-16,1.7004812296393272,3,1.523060641546632e-11,4.471313985212876e-12,6.151681010570349e-12,1.1980657544579295e-11,9.066155967322855e-12,solve
historical,substrate_side,244473,504,5.317827945753729e-11,9.655114965588378e-06,1.2084200031427037e-05,1.7823251825000179e-06,1.2637464885225437e-16,1.8314515940065794,3,1.696638315854028e-11,6.047134892685349e-12,6.690677657501727e-12,1.1500891876153953e-11,8.42196786804165e-12,solve
