time_from_pulse_us,comsol_current_drop_uA,amgx_current_drop_uA,amgx_minus_comsol_uA
1.260000000000000142e+01,2.326264456473001521e-03,-1.068846437188116782e+00,-1.071172701644589775e+00
1.265000000000000036e+01,2.383408254420472591e-03,-1.069070145240968106e+00,-1.071453553495388622e+00
1.270000000000000107e+01,2.440552052367945396e-03,-1.069293853293819430e+00,-1.071734405346187469e+00
1.275000000000000000e+01,2.497695850315415599e-03,-1.069517561346670975e+00,-1.072015257196986315e+00
1.280000000000000071e+01,2.554839648262888403e-03,-1.069741269399522299e+00,-1.072296109047785162e+00
1.285000000000000142e+01,2.611983446210361208e-03,-1.069964977452373844e+00,-1.072576960898584231e+00
1.290000000000000036e+01,2.669127244157832278e-03,-1.070188685505225168e+00,-1.072857812749383077e+00
1.295000000000000107e+01,2.726271042105305083e-03,-1.070412393558076491e+00,-1.073138664600181702e+00
1.300000000000000000e+01,2.783414840052775285e-03,-1.070636101610928037e+00,-1.073419516450980771e+00
1.305000000000000071e+01,2.840558638000248090e-03,-1.070859809663779361e+00,-1.073700368301779617e+00
1.310000000000000142e+01,2.902522438511101824e-03,-1.071083517716630906e+00,-1.073986040155141986e+00
1.315000000000000036e+01,2.990607825321615464e-03,-1.071086768541041678e+00,-1.074077376366363357e+00
1.320000000000000107e+01,3.078693212132132141e-03,-1.070851190700802258e+00,-1.073929883912934313e+00
1.325000000000000000e+01,3.166778598942645781e-03,-1.070615612860562615e+00,-1.073782391459505270e+00
1.330000000000000071e+01,3.254863985753162457e-03,-1.070380035020323195e+00,-1.073634899006076449e+00
1.335000000000000142e+01,3.342949372563679567e-03,-1.070144457180083553e+00,-1.073487406552647183e+00
1.340000000000000036e+01,3.431034759374193208e-03,-1.069908879339844132e+00,-1.073339914099218362e+00
1.345000000000000107e+01,3.519120146184709884e-03,-1.069673301499604490e+00,-1.073192421645789096e+00
