time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  1.0000000000000000E-03,1,19,  1.6088524955638520E-01,  1.4353734493231094E-04,  4.5276768866143151E-04,  2.2503869125574394E-03,  4.6132612129040262E-10,  1.0428819067686686E-10,  2.0000000000000000E-02,  1.0000000000000000E+00,  3.5912369442707311E-10
  1.0000000000000000E-03,1,20,  1.6092892964464089E-01,  1.4353734493231094E-04,  4.5091779827663377E-04,  2.2756693372202597E-03,  4.6270470256183565E-10,  1.0358100813476254E-10,  2.0000000000000000E-02,  1.0000000000000000E+00,  3.6119531458976838E-10
  1.0000000000000000E-03,1,21,  1.6097230599751847E-01,  1.4353734493231094E-04,  4.4908114078331658E-04,  2.3009769692259041E-03,  4.6404693248230655E-10,  1.0285161789253818E-10,  2.0000000000000000E-02,  1.0000000000000000E+00,  3.6325234694761915E-10
  1.0000000000000000E-03,1,22,  1.6101536663509514E-01,  1.4353734493231094E-04,  4.4725821981709152E-04,  2.3263008478139890E-03,  4.6535302431233310E-10,  1.0210067736471395E-10,  2.0000000000000000E-02,  1.0000000000000000E+00,  3.6529436049491345E-10
  1.0000000000000000E-03,1,23,  1.6105811236980894E-01,  1.4353734493231094E-04,  4.4544899715499506E-04,  2.3516393671635105E-03,  4.6662359242242764E-10,  1.0132923192751419E-10,  2.0000000000000000E-02,  1.0000000000000000E+00,  3.6732094513346373E-10
  1.0000000000000000E-03,1,24,  1.6110051702814401E-01,  1.4353734493231094E-04,  4.4365457637456155E-04,  2.3769747149010867E-03,  4.6785846686882224E-10,  1.0053752173535850E-10,  2.0000000000000000E-02,  1.0000000000000000E+00,  3.6933169556817088E-10
  1.0000000000000000E-03,1,25,  1.6114259021216290E-01,  1.4353734493231094E-04,  4.4187454664532902E-04,  2.4023101773141542E-03,  4.6905854525196476E-10,  9.9726849683793879E-11,  2.0000000000000000E-02,  1.0000000000000000E+00,  3.7132623256184676E-10
  2.0000000000000000E-03,2,1,  1.6118431593879953E-01,  4.4187454664532902E-04,  4.4012450741168213E-04,  2.4357560838444148E-03,  4.7182929291483213E-10,  1.0050306035298537E-10,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.7333629376890649E-10
  2.0000000000000000E-03,2,2,  1.6204338312622699E-01,  4.4187454664532902E-04,  4.0387553313085418E-04,  3.0055121171765065E-03,  4.9024545023828792E-10,  1.1690915646938143E-10,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.7567447689829414E-10
  2.0000000000000000E-03,2,3,  1.6207199570989297E-01,  4.4187454664532902E-04,  4.0267134863820159E-04,  3.0261997625795345E-03,  4.9068078497933888E-10,  1.1500630808104474E-10,  8.4500000000000008E-01,  8.4500000000000008E-01,  4.7285480722677691E-10
  2.0000000000000000E-03,2,4,  1.6414777847694342E-01,  4.4187454664532902E-04,  3.1604709685708281E-04,  4.9279490790389013E-03,  4.9223197562458482E-10,  1.9377168397807915E-11,  1.0000000000000000E+00,  1.0000000000000000E+00,  4.9223197562458482E-10
  2.0000000000000000E-03,2,5,  1.6449963819613583E-01,  4.4187454664532902E-04,  3.0155218790108137E-04,  5.3528791929304265E-03,  4.8675722857902080E-10, -5.4747470455640180E-12,  7.7970522803206521E-01,  1.0000000000000000E+00,  4.8796328673100550E-10
