case,parent_element,element_type,face_area_m2,edge_min_m,edge_max_m,element_depth_m,element_volume_m3,element_aspect_ratio,face_node_count,K_ff_trace_W_K,K_fi_fro_W_K,K_ii_trace_W_K,K_condensed_trace_W_K,K_condensed_fro_W_K,condensation
mesh_phase24_stycast_density_10um,262225,504,4.330127018026788e-11,9.999999996107649e-06,1.0000000000591187e-05,1.5624999999999363e-07,9.02109795422248e-18,2.3753057997682587,3,4.2595137682143644e-10,1.625122574064363e-10,6.21445973220791e-11,9.710093333581992e-13,6.866072842130085e-13,solve
mesh_phase24_stycast_density_10um,243906,504,4.3301270185048605e-11,9.999999999286536e-06,9.999999999978288e-06,9.128468775001413e-08,5.270323904027434e-18,2.8169149281063794,3,2.6187042818650804e-10,1.6671898281052827e-10,1.0637154567739988e-10,5.672850163068896e-13,4.0113108189612696e-13,solve
mesh_phase24_stycast_density_10um,236767,504,4.330127018504915e-11,9.999999999286638e-06,9.999999999978288e-06,1.5625000000002074e-07,9.021097955218639e-18,2.3744645398111786,3,4.2438068825172675e-10,1.622116641969899e-10,6.214459732893818e-11,9.71009333358238e-13,6.866072842130329e-13,solve
mesh_phase24_stycast_density_10um,234127,504,4.3301270190073857e-11,9.999999999978288e-06,1.0000000000158547e-05,1.5625000000002074e-07,9.021097956265373e-18,2.1595620412687273,3,3.845813776310814e-10,1.543998441444538e-10,6.214459733614325e-11,9.710093333582234e-13,6.866072842130317e-13,solve
mesh_phase24_stycast_density_10um,231337,504,4.3301270190023043e-11,9.999999999978285e-06,1.0000000000199487e-05,1.5625000000002074e-07,9.02109795625486e-18,2.445856936082184,3,4.5543464400401567e-10,1.680549302475151e-10,6.214459733607514e-11,9.71009333358238e-13,6.866072842130511e-13,solve
mesh_phase24_stycast_density_10um,227810,504,4.3301270185049135e-11,9.999999999286636e-06,9.999999999978285e-06,1.5625000000002074e-07,9.021097955218576e-18,1.9934469178530028,3,2.944467790427495e-10,1.3504789348372277e-10,6.214459732894026e-11,9.71009333358185e-13,6.866072842130083e-13,solve
mesh_phase24_stycast_density_10um,241230,504,4.330127019007414e-11,9.999999999978291e-06,1.0000000000158645e-05,1.024541692500123e-07,5.915194219725055e-18,2.1591123441946136,3,4.103065881588898e-10,1.9704431399683926e-10,9.477499456444846e-11,6.366973093324919e-13,4.5021298499224023e-13,solve
mesh_phase24_stycast_density_10um,233645,504,4.330127019047889e-11,1.0000000000077757e-05,1.000000000019939e-05,1.5625000000002074e-07,9.02109795634979e-18,2.8743544750453713,3,1.121181635787674e-10,8.310953703218782e-11,6.214459733673202e-11,9.710093333582363e-13,6.866072842130287e-13,solve
mesh_phase24_stycast_density_10um,218959,504,4.330127019018509e-11,1.0000000000008126e-05,1.0000000000178969e-05,1.5625000000002074e-07,9.021097956288576e-18,2.444519971736127,3,2.144404008734842e-10,1.151779900019431e-10,6.214459733630756e-11,9.710093333582719e-13,6.866072842130559e-13,solve
mesh_phase24_stycast_density_10um,235522,504,4.330127018510046e-11,9.999999999245793e-06,9.999999999978281e-06,1.5625000000002074e-07,9.02109795522928e-18,2.3082963066142144,3,1.8562718119727035e-10,1.0712321618024402e-10,6.214459732901006e-11,9.710093333582509e-13,6.866072842130405e-13,solve
mesh_phase24_stycast_density_10um,228675,504,4.3301270185368614e-11,9.999999999286638e-06,1.0000000000047916e-05,1.5625000000002074e-07,9.021097955285174e-18,2.317394854879133,3,3.9839548269446657e-10,1.5715528583498267e-10,6.214459732940042e-11,9.71009333358238e-13,6.866072842130359e-13,solve
mesh_phase24_stycast_density_10um,237086,504,4.330127019007414e-11,9.999999999978291e-06,1.0000000000158645e-05,1.5625000000002074e-07,9.0210979562655e-18,2.2361542088867314,3,2.4773844199743045e-10,1.2383562790483687e-10,6.214459733615378e-11,9.71009333358292e-13,6.866072842130696e-13,solve
mesh_phase24_stycast_density_10um,227347,504,4.330127019007416e-11,9.999999999978296e-06,1.0000000000158647e-05,1.5625000000002074e-07,9.021097956265436e-18,2.74433406359964,3,6.26079248126631e-10,1.9709667625638118e-10,6.214459733614183e-11,9.710093333581087e-13,6.866072842129597e-13,solve
mesh_phase24_stycast_density_10um,243702,504,4.330127018510025e-11,9.999999999245794e-06,9.999999999978296e-06,1.5625000000002074e-07,9.021097955229216e-18,2.430883132246133,3,4.510244312636088e-10,1.6723752175393213e-10,6.214459732900658e-11,9.710093333581733e-13,6.866072842129963e-13,solve
mesh_phase24_stycast_density_10um,240980,504,4.3301270190023043e-11,9.999999999978285e-06,1.0000000000199489e-05,1.5625000000002074e-07,9.02109795625486e-18,2.623508025810544,3,5.613824161902422e-10,1.866187054441786e-10,6.214459733606918e-11,9.710093333581184e-13,6.866072842129735e-13,solve
mesh_phase24_stycast_density_10um,245809,504,4.330127019007449e-11,9.99999999997831e-06,1.0000000000158747e-05,1.5625000000002074e-07,9.021097956265565e-18,2.01920491824587,3,2.851035215813747e-10,1.3288077574939518e-10,6.214459733614776e-11,9.71009333358238e-13,6.866072842130451e-13,solve
mesh_phase24_stycast_density_10um,240863,504,4.3301270190023e-11,9.999999999978274e-06,1.0000000000199487e-05,9.660254950000766e-08,5.57735079592614e-18,2.209556839696401,3,1.8029148057290093e-10,1.3439426905259932e-10,1.005159116816164e-10,6.003326540204787e-13,4.2449929062558883e-13,solve
mesh_phase24_stycast_density_10um,251132,504,4.330127019987938e-11,9.999999999365407e-06,1.0000000004208742e-05,1.5625000000002074e-07,9.0210979583082e-18,2.087859796687681,3,3.3190616869658715e-10,1.4340792247172952e-10,6.214459735021647e-11,9.710093333581943e-13,6.866072842130047e-13,solve
mesh_phase24_stycast_density_10um,233877,504,4.3301270190074173e-11,9.999999999978298e-06,1.0000000000158648e-05,1.5625000000002074e-07,9.0210979562655e-18,2.158008842667422,3,3.9079717228836465e-10,1.5564571927276026e-10,6.214459733614903e-11,9.710093333581854e-13,6.86607284212989e-13,solve
mesh_phase24_stycast_density_10um,237899,504,4.3301270189668784e-11,9.999999999878812e-06,1.0000000000158279e-05,9.372659100001361e-08,5.411307254463454e-18,2.1599657210494256,3,4.369682315534506e-10,2.1262561483319055e-10,1.0360019744750123e-10,5.82460125726996e-13,4.1186150467232876e-13,solve
mesh_phase24_stycast_density_10um,256418,504,4.330127019987932e-11,9.999999999365394e-06,1.0000000004208735e-05,1.5625000000002074e-07,9.0210979583082e-18,6.529900762978438,3,8.850335003068808e-11,7.375406475413984e-11,6.214459735022016e-11,9.710093333582303e-13,6.866072842130297e-13,solve
mesh_phase24_stycast_density_10um,263570,504,4.330127017945776e-11,9.999999996107647e-06,1.000000000039224e-05,1.5625000000002074e-07,9.021097954053709e-18,2.6422339726813964,3,6.817566263942859e-10,2.056870147435607e-10,6.214459732090879e-11,9.710093333582121e-13,6.866072842130328e-13,solve
mesh_phase24_stycast_density_10um,234154,504,4.330127018966873e-11,9.999999999878799e-06,1.0000000000158279e-05,1.5625000000002074e-07,9.021097956181018e-18,2.2456853698724433,3,4.6455730755536066e-10,1.6973327261703392e-10,6.214459733555823e-11,9.710093333581733e-13,6.866072842130086e-13,solve
mesh_phase24_stycast_density_10um,232652,504,4.3301270189668784e-11,9.999999999878812e-06,1.0000000000158279e-05,1.5625000000002074e-07,9.021097956181018e-18,2.5562259488908605,3,1.9973020862763113e-10,1.1113869896162249e-10,6.21445973355662e-11,9.710093333581822e-13,6.866072842130038e-13,solve
mesh_phase24_stycast_density_10um,224470,504,4.330127019007438e-11,9.999999999978285e-06,1.0000000000158647e-05,1.5625000000002074e-07,9.0210979562655e-18,2.3664767496617833,3,5.103464639400822e-10,1.7791833103828992e-10,6.214459733614472e-11,9.710093333582186e-13,6.866072842130253e-13,solve
mesh_phase24_stycast_density_10um,263053,504,4.330127017986283e-11,9.999999996107647e-06,1.0000000000491715e-05,1.5625000000002074e-07,9.021097954138128e-18,2.709015933502335,3,7.100860137857242e-10,2.0992300113688366e-10,6.214459732148604e-11,9.710093333583478e-13,6.86607284213109e-13,solve
mesh_phase24_stycast_density_10um,223337,504,4.3301270190023056e-11,9.999999999978288e-06,1.0000000000199489e-05,1.5625000000002074e-07,9.02109795625486e-18,2.4716784062690262,3,4.676567191794701e-10,1.7029972260953533e-10,6.214459733607012e-11,9.71009333358225e-13,6.866072842130268e-13,solve
mesh_phase24_stycast_density_10um,235321,504,4.330127018966916e-11,9.999999999878836e-06,1.0000000000158279e-05,1.5625000000002074e-07,9.021097956181083e-18,2.566404771691497,3,5.636636426596934e-10,1.8699814737518736e-10,6.214459733556226e-11,9.71009333358153e-13,6.866072842129832e-13,solve
mesh_phase24_stycast_density_10um,221172,504,4.330127018504914e-11,9.999999999286638e-06,9.999999999978288e-06,1.5625000000002074e-07,9.021097955218576e-18,3.347272986653128,3,1.2390969336898582e-10,8.74069506134589e-11,6.214459732893822e-11,9.710093333582131e-13,6.86607284213023e-13,solve
mesh_phase24_stycast_density_10um,249368,504,4.3301270179458784e-11,9.999999996107823e-06,1.0000000000392226e-05,1.5625000000002074e-07,9.021097954053966e-18,11.551675508865895,3,7.29204656425699e-11,6.68675555841152e-11,6.214459732091511e-11,9.710093333582274e-13,6.866072842130307e-13,solve
mesh_phase24_stycast_density_10um,220688,504,4.330127018754763e-11,9.999999999286642e-06,1.0000000000158279e-05,1.5625000000002074e-07,9.02109795573912e-18,2.3010822010696113,3,4.110589361281272e-10,1.596394346068254e-10,6.214459733251518e-11,9.710093333581297e-13,6.866072842129651e-13,solve
mesh_phase24_stycast_density_10um,234550,504,4.330127018966884e-11,9.999999999878826e-06,1.0000000000158279e-05,1.5625000000002074e-07,9.021097956181018e-18,2.2635854909827957,3,4.4831699791620717e-10,1.6673372883180955e-10,6.214459733556053e-11,9.710093333581992e-13,6.866072842130184e-13,solve
mesh_phase24_stycast_density_10um,262086,504,4.100507413476645e-11,9.341855424515645e-06,9.999999996107823e-06,1.5625000000002074e-07,8.542723778076372e-18,2.2735668475764728,3,3.402392069350214e-10,1.412991706489493e-10,5.884917023585244e-11,9.74344812676425e-13,6.913163177989468e-13,solve
mesh_phase24_stycast_density_10um,248905,504,4.3301270179457756e-11,9.999999996107647e-06,1.000000000039224e-05,1.5625000000002074e-07,9.021097954053709e-18,3.018083592532362,3,7.716906234712379e-10,2.1885168509272755e-10,6.214459732091092e-11,9.710093333581863e-13,6.866072842130024e-13,solve
mesh_phase24_stycast_density_10um,236065,504,4.3301270184695683e-11,9.999999999205045e-06,9.999999999878809e-06,9.414859550001611e-08,5.4356716950065694e-18,1.764709431843117,3,3.256393964535711e-10,1.8309763988557094e-10,1.0313582779434487e-10,5.850826556995698e-13,4.137159133997967e-13,solve
mesh_phase24_stycast_density_10um,247218,504,4.3301270200021234e-11,9.99999999997831e-06,1.0000000001984252e-05,9.823204750000107e-08,5.671429908131814e-18,2.251534536084894,3,6.034296190632833e-10,2.4410609752041434e-10,9.884852838891825e-11,6.104591037272388e-13,4.316597718825941e-13,solve
mesh_phase24_stycast_density_10um,232128,504,4.330127019007439e-11,9.999999999978288e-06,1.0000000000158648e-05,1.5625000000002074e-07,9.0210979562655e-18,2.280441727159212,3,4.2202898150660986e-10,1.617605580352685e-10,6.214459733614736e-11,9.710093333581693e-13,6.866072842129746e-13,solve
mesh_phase24_stycast_density_10um,263143,504,4.3301270199879424e-11,9.99999999936542e-06,1.0000000004208735e-05,1.5625000000002074e-07,9.0210979583082e-18,1.936375031427165,3,2.533520795572562e-10,1.2523625668264676e-10,6.214459735022018e-11,9.710093333582121e-13,6.866072842130177e-13,solve
mesh_phase24_stycast_density_10um,248065,504,4.330127020393098e-11,1.000000000036012e-05,1.000000000420891e-05,1.5625000000002074e-07,9.021097959152315e-18,3.4340780869838192,3,1.3754668317456149e-10,9.212730463598048e-11,6.21445973560351e-11,9.710093333582165e-13,6.866072842130243e-13,solve
mesh_phase24_stycast_density_10um,261482,504,4.3301270203930024e-11,1.0000000000360147e-05,1.000000000420875e-05,1.5625000000002074e-07,9.021097959152124e-18,2.340289608268938,3,4.994718027661628e-10,1.7600889491599935e-10,6.21445973560464e-11,9.710093333582864e-13,6.866072842130618e-13,solve
mesh_phase24_stycast_density_10um,256509,504,4.330127017981149e-11,9.999999996049024e-06,1.0000000000491715e-05,1.5625000000002074e-07,9.021097954127422e-18,2.4226085289403674,3,5.411795454108204e-10,1.8322402119843254e-10,6.214459732141257e-11,9.710093333583026e-13,6.866072842130923e-13,solve
mesh_phase24_stycast_density_10um,261932,504,4.3301270179863275e-11,9.999999996107827e-06,1.0000000000491693e-05,7.649384125001536e-08,4.416373982749207e-18,5.163825136529291,3,1.1572995355745316e-10,1.2095604389349045e-10,1.2693954405751888e-10,4.753678963082798e-13,3.3613586303797366e-13,solve
mesh_phase24_stycast_density_10um,231289,504,4.330127018966911e-11,9.999999999878823e-06,1.0000000000158279e-05,1.5625000000002074e-07,9.021097956181083e-18,4.564930687388207,3,4.3601609772260675e-11,5.147097724396833e-11,6.214459733556858e-11,9.71009333358224e-13,6.866072842130266e-13,solve
mesh_phase24_stycast_density_10um,234303,504,4.3301270189668784e-11,9.999999999878812e-06,1.0000000000158279e-05,1.5625000000002074e-07,9.021097956181018e-18,2.8728577501509753,3,8.224531146591793e-10,2.2594396352602813e-10,6.214459733557204e-11,9.710093333581863e-13,6.866072842130115e-13,solve
mesh_phase24_stycast_density_10um,249820,504,4.330127020393098e-11,1.000000000036012e-05,1.000000000420891e-05,1.5625000000002074e-07,9.021097959152315e-18,2.2771214946795406,3,3.8443794055539496e-10,1.5437097538122462e-10,6.214459735604233e-11,9.710093333581475e-13,6.866072842129781e-13,solve
mesh_phase24_stycast_density_10um,242290,504,3.90365423599713e-11,9.22783307423758e-06,9.759072726645438e-06,1.5625000000002074e-07,8.132612991660667e-18,2.7926543894656293,3,5.223380529259984e-10,1.7090626592207316e-10,5.6023996425681325e-11,9.73038022544575e-13,6.894732993981905e-13,solve
mesh_phase24_stycast_density_10um,246394,504,4.310352618226717e-11,9.931578207148168e-06,1.0000312818891139e-05,1.5625000000002074e-07,8.979901287972352e-18,2.6158059563897846,3,5.287443335870678e-10,1.8068889925159416e-10,6.186080146395672e-11,9.710500195179174e-13,6.866648219265207e-13,solve
mesh_phase24_stycast_density_10um,233491,504,4.159038900438645e-11,9.689951082734114e-06,9.998548212527752e-06,1.5625000000002074e-07,8.66466437591388e-18,2.453372312013955,3,4.987486682119557e-10,1.7237140464752107e-10,5.968919540665204e-11,9.71793557548531e-13,6.877158975613604e-13,solve
mesh_phase24_stycast_density_10um,245913,504,4.330127018966873e-11,9.999999999878799e-06,1.0000000000158279e-05,1.5625000000002074e-07,9.021097956181018e-18,2.195001519449748,3,2.5798255398977205e-10,1.2637989932447685e-10,6.214459733556689e-11,9.710093333582719e-13,6.866072842130507e-13,solve
mesh_phase24_stycast_density_10um,257466,504,4.330127020069053e-11,9.999999999564345e-06,1.000000000420891e-05,1.5625000000002074e-07,9.021097958477228e-18,2.6766776183468437,3,6.216922835643125e-10,1.964038534614792e-10,6.214459735138e-11,9.710093333582303e-13,6.866072842130317e-13,solve
mesh_phase24_stycast_density_10um,263068,504,4.330127017986391e-11,9.999999996107823e-06,1.0000000000491715e-05,1.5625000000002074e-07,9.021097954138319e-18,2.7618851770648223,3,1.6271198669736712e-10,1.0025631106653966e-10,6.21445973214912e-11,9.71009333358194e-13,6.866072842130124e-13,solve
mesh_phase24_stycast_density_10um,260135,504,4.3301270200689453e-11,9.999999999564345e-06,1.0000000004208735e-05,1.5625000000002074e-07,9.021097958477035e-18,2.668931214014259,3,5.901696389359003e-10,1.913518006098664e-10,6.214459735138543e-11,9.71009333358154e-13,6.866072842129612e-13,solve
mesh_phase24_stycast_density_10um,233982,504,4.302844969221116e-11,9.951797274871221e-06,1.00000002607939e-05,1.5625000000002074e-07,8.964260352544071e-18,2.050695070441463,3,1.56200229338434e-10,9.790749317451355e-11,6.175305408787193e-11,9.710287538422267e-13,6.866347486502567e-13,solve
mesh_phase24_stycast_density_10um,258163,504,4.3042796257822845e-11,9.95260091477812e-06,1.0000243845838138e-05,1.5625000000002074e-07,8.967249220379742e-18,2.192566616334498,3,3.4911195583317816e-10,1.4664901542523764e-10,6.177364381975138e-11,9.710271882124333e-13,6.866325345578492e-13,solve
mesh_phase24_stycast_density_10um,268357,504,4.912081218863827e-11,9.921763064301674e-06,1.1558380804726894e-05,1.0263397649999347e-07,6.721952378439499e-18,2.6648614542597393,3,5.756445914628861e-11,7.815693325481624e-11,1.0732407439403031e-10,6.480007441318849e-13,4.65296850988902e-13,solve
mesh_phase24_stycast_density_10um,237073,504,4.330127018966916e-11,9.999999999878836e-06,1.0000000000158279e-05,1.5625000000002074e-07,9.021097956181083e-18,2.1175189482801375,3,2.220623652162143e-10,1.172161818424142e-10,6.214459733556376e-11,9.71009333358225e-13,6.866072842130298e-13,solve
mesh_phase24_stycast_density_10um,257042,504,4.3301270179984334e-11,9.999999996107649e-06,1.0000000000521553e-05,1.5625000000002074e-07,9.021097954163445e-18,2.4607859411582544,3,4.876925162605111e-10,1.7391696885520783e-10,6.214459732166795e-11,9.710093333581798e-13,6.866072842129902e-13,solve
mesh_phase24_stycast_density_10um,256822,504,4.96626831183146e-11,9.606891367264605e-06,1.1469329351968845e-05,5.788614475000239e-08,3.8330416848803346e-18,2.6385422679504167,3,4.826282938506148e-10,3.0459991235280847e-10,1.923881513263899e-10,3.683107608360629e-13,2.6636362130539745e-13,solve
mesh_phase24_stycast_density_10um,226774,504,4.3301270190074173e-11,9.999999999978298e-06,1.0000000000158647e-05,1.5625000000002074e-07,9.0210979562655e-18,2.691878845811028,3,5.799317933879463e-10,1.896820624057413e-10,6.214459733615252e-11,9.710093333581475e-13,6.866072842129658e-13,solve
mesh_phase24_stycast_density_10um,225151,504,4.33012701900225e-11,9.999999999978285e-06,1.0000000000199389e-05,1.5625000000002074e-07,9.021097956254732e-18,2.3664767496617833,3,4.3401188781726726e-10,1.6404618564124528e-10,6.214459733607315e-11,9.710093333581733e-13,6.866072842129901e-13,solve
mesh_phase24_stycast_density_10um,219636,504,4.3301270190185087e-11,1.0000000000008126e-05,1.0000000000178969e-05,1.5625000000002074e-07,9.021097956288576e-18,2.2853180581451933,3,1.4566288419204185e-10,9.482519866010597e-11,6.214459733630938e-11,9.710093333582186e-13,6.866072842130222e-13,solve
mesh_phase24_stycast_density_10um,216697,504,4.330127019047941e-11,1.000000000007775e-05,1.0000000000199487e-05,6.670522200000108e-08,3.851227787917297e-18,2.3048268644963965,3,1.1143415872132205e-10,1.2712520229659532e-10,1.455672141210166e-10,4.1453691613269917e-13,2.9312186444958653e-13,solve
mesh_phase24_stycast_density_10um,220178,504,4.330127019007416e-11,9.999999999978296e-06,1.0000000000158645e-05,1.5625000000002074e-07,9.021097956265436e-18,2.057259265428264,3,3.0989047112059665e-10,1.3855567675872206e-10,6.214459733614794e-11,9.710093333582153e-13,6.86607284213039e-13,solve
mesh_phase24_stycast_density_10um,216084,504,4.0218149838583274e-11,9.481784187495343e-06,9.817302590709831e-06,6.670522200000108e-08,3.577014151216023e-18,3.0683848124573925,3,2.912385925553518e-10,1.9829301734154683e-10,1.352025934424332e-10,4.148758996739846e-13,2.936010638807076e-13,solve
mesh_phase24_stycast_density_10um,238226,504,4.3301270190160026e-11,1.0000000000003164e-05,1.000000000018111e-05,1.5625000000002074e-07,9.02109795628332e-18,1.8876330933265177,3,2.35463964357381e-10,1.2071648714305698e-10,6.214459733626946e-11,9.710093333581346e-13,6.866072842129674e-13,solve
