time_from_pulse_us,comsol_current_drop_uA,direct_current_drop_uA,mpi_current_drop_uA,direct_minus_comsol_uA,mpi_minus_comsol_uA
28.75,0.20694694401189462,2.5385941277669386,2.546550646358108,2.331647183755044,2.339603702346213
29.0,0.21451658387885914,2.5761648673447066,2.5855386171666623,2.3616482834658474,2.371022033287803
29.25,0.2222418604359304,2.610695222633368,2.621649637374959,2.3884533621974375,2.3994077769390287
29.5,0.23010709641692312,2.641967842630473,2.654673164112066,2.41186074621355,2.424566067695143
29.75,0.23811191889430597,2.669765376333572,2.684398654507053,2.431653457439266,2.446286735612747
30.0,0.2462559549405475,2.693870472740211,2.7106155656889883,2.4476145177996633,2.4643596107484407
30.25,0.25453883162811647,2.716050720153239,2.7350479294078576,2.4615118885251226,2.4805090977797413
30.5,0.26296017602948135,2.7382306819261975,2.759566384147266,2.475270505896716,2.4966062081177847
30.75,0.2715358564065197,2.7603813758545246,2.784134359886888,2.488845519448005,2.5125985034803686
31.0,0.2802753865009372,2.7824737882212593,2.80871525586793,2.5021984017203223,2.5284398693669927
31.25,0.289168861604945,2.8044789053094377,2.8332724713315964,2.515310043704493,2.5441036097266516
31.5,0.2982063770107541,2.826367713402097,2.8577694055190923,2.5281613363913427,2.559563028508338
31.75,0.3073780280105756,2.848111198782273,2.8821694576716235,2.5407331707716976,2.574791429661048
32.0,0.31667390989662075,2.8696803477330044,2.906436027030395,2.5530064378363835,2.589762117133774
32.25,0.3261121490030139,2.891046146537327,2.930532512836612,2.564933997534313,2.604420363833598
32.5,0.3357093449187376,2.912179581478278,2.9544223143314796,2.5764702365595404,2.618712969412742
32.75,0.3454533028182896,2.9330516388388936,2.978068830756204,2.587598336020604,2.6326155279379146
33.0,0.35533182787616807,2.9536333049022123,3.0014354613519894,2.598301477026044,2.6461036334758212
33.25,0.36533272526687105,2.97389556595127,3.024485605360041,2.608562840684399,2.65915288009317
33.5,0.3754438001648963,2.9938094082691036,3.0471826620215654,2.6183656081042073,2.671738861856669
33.75,0.38569049216652984,3.0133458181387502,3.069490030577766,2.6276553259722206,2.683799538411236
34.0,0.3960960934001852,3.0324757818432477,3.0913711102698502,2.6363796884430624,2.695275016869665
